STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	23430	1630.38183177435	0	6335.09747223677	0	1	0	1	1	2
2	19327	10426.9848623727	0	28646.0106384513	0	1	0	1	2	6.48183083037442
3	3751	44447.9121724407	0	72224.5217110012	0	1	0	1	3	3.17176377956301
4	2024	57439.8551287374	0	99006.6834501948	0	1	0	1	4	2.34608702395785
5	913	210660.041992515	0	240905.236408895	0	1	0	1	5	2.57505265674928
1	34034	12495.9489155248	0	40296.183670488	0	1	0	2	1	3.65743993921882
2	6633	118162.091680518	0	490742.84538029	0	1	0	2	2	8.68089024098245
3	9196	36842.885808921	0	364465.906010191	0	1	0	2	3	8.93832542272756
4	2266	394873.813320605	0	1277931.83025634	0	1	0	2	4	7.72267723686254
5	2585	124121.363727788	0	408480.280054875	0	1	0	2	5	2.81599535320087
1	11781	2846.41170643951	0	14422.0533567431	0	1	0	3	1	2
2	15851	11796.2279396486	0	32303.2824383758	0	1	0	3	2	5.66711832448862
3	12452	38880.4123675356	0	81870.563764339	0	1	0	3	3	11.2830328567293
4	22814	60605.4385933444	0	123355.72161484	0	1	0	3	4	31.147249035936
5	14322	50160.3552291868	0	75927.4156719405	0	1	0	3	5	12.0354199145256
1	18788	1677.11799643035	0	4154.29441071963	0	1	0	4	1	2
2	3278	30899.5292443859	0	41232.5531777512	0	1	0	4	2	2.70514499695635
3	3179	34034.7391459789	0	61225.6247366085	0	1	0	4	3	3.89551718573079
4	2992	62904.0397567016	0	64302.0135613389	0	1	0	4	4	3.85059225824096
1	16335	3506.76347822338	0	9646.67936163886	0	1	0	5	1	2.28082194851724
2	8151	20844.5081430292	0	57828.4814693868	0	1	0	5	2	6.82255558286414
3	3828	46620.2014646886	0	50236.0468400124	0	1	0	5	3	2.78343950589505
4	3806	96877.9634558513	0	149118.147372463	0	1	0	5	4	8.21473739248696
5	4873	60353.2055074951	0	104433.591602362	0	1	0	5	5	7.36598833467467
