STRATO	N	M1	M2	M3	M4	M5	M6	M7	M8	M9	M10	M11	M12	M13	M14	M15	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	COST	CENS	DOM1	X1	SOLUZ
1	2189	1046.45709271647	1145.78601867449	1262.26703019164	25.1431796226377	24.09201191625	977.543157405858	1157.68877768468	531.752238767096	1.35757457309675	213.744835344954	1.66796023940845	0.258956608419727	324.815274600764	50.0934303752246	1.32973467218742	992.998965868568	1619.80978543773	746.479449385905	35.8172068424885	33.9684284413179	588.902741710451	603.340565974009	256.195823255519	1.66391595707126	990.553288178566	4.49778982604817	0.136677547294174	444.351397282846	73.3120356228081	3.98119058217285	1	0	1	1	2.21089621843501
10	22792	6023.73887460845	1494.42590732066	1173.15509375572	445.314983471859	745.118454445887	1304.51422162407	489.783922455043	320.247783761818	152.272397799817	4246.82079270549	50.5647011014109	1.79371499418557	167.624983165797	162.938137084918	83.4046296120879	8349.93159766716	4107.03872506073	2154.00860771584	665.259954369463	790.227508982162	1068.75267266879	933.497071078559	717.138303855014	247.224282737778	23811.8396181432	90.4724075709787	2.04510258052334	1397.91165038421	1057.81734154532	279.248491838206	1	0	1	10	103.432004360675
11	25509	5522.05746522763	1164.09376492546	478.977228308955	281.950160813823	1015.89601766964	897.285418450959	321.41561330129	133.034274641637	150.437236821542	1435.54750495893	162.204635080511	1.27627363860587	106.903754720502	37.240132575671	236.124560866309	6237.85276891192	2733.40099733444	664.415774916783	486.297926076076	1857.83041344158	1022.19059139025	738.07758217102	362.926926625449	259.048649320869	10743.2535746999	279.731573792505	1.84773570057062	947.385859459889	208.877045145755	556.519116636592	1	0	1	11	64.5676399027939
12	8877	7846.00930583709	3636.84689818113	963.299111196727	221.331192994113	1643.06963469395	1940.64963330621	333.211007596093	270.298795138453	91.536361034123	953.510056241151	87.9849023202277	1.09708500273903	153.203049105234	30.1514221203436	101.527050685318	11545.7923100695	9451.35656101923	984.795906385807	371.407714386492	2933.55376217931	1841.48140148315	361.846399547182	560.458854093084	167.889263082888	4256.88149662664	272.745470695637	1.68007851540886	2077.77867790121	61.6811619258346	430.468690662671	1	0	1	12	51.2757662320816
13	18975	7676.73927148088	1058.34879690961	1520.04749738657	229.029450582631	449.235403533403	2326.89211308705	839.805973828121	193.092587338349	107.172134741525	2553.68996223253	44.0177364841	2.9914975874151	51.7794933472823	46.7277113635324	45.2235639528778	11594.2892101416	3528.2239264118	2483.54520745936	339.972956105982	996.208498714826	2274.15518140522	884.110171266545	347.999396395295	169.41048173814	7514.27386506454	207.11834460768	7.61626787949132	194.595179503872	103.565841444261	242.649469777594	1	0	1	13	45.6321505939565
14	30679	5605.97125417839	420.320162511954	507.9491933395	329.582722059437	352.372479287853	925.464611669961	95.041152795721	5.7019705906898	320.432884723689	5227.62643126321	250.014992654589	9.78410997845485	91.1077108992601	285.691393617478	375.034190574218	8501.64119689772	955.590724384651	982.13654450298	331.429800956417	469.821689534359	1746.58218016598	228.13196121052	29.009198794107	426.618571781273	14406.0357357496	446.008587868946	13.6261358410822	296.821044586455	1194.37530264534	629.997274166105	1	0	1	14	95.3462864716629
15	10417	1455.38395646049	467.454342070024	68.816743053789	92.38224317215	140.049825986264	174.708926722657	49.9418571231129	3.52624077463676	598.186902948127	395.38541953949	411.009900320258	10.191339244696	2.90102679098001	5.75632436190546	1168.18750429234	2359.68773573406	1011.21856875128	156.279992594947	142.811515975154	275.956100454338	437.822138561345	103.23291135043	17.6449554430472	532.549200107791	1659.38068591496	494.044885155412	34.7168610393217	15.2759967252505	15.9493986266102	1121.69667142746	1	0	1	15	18.9344632491723
16	22011	2630.98376114236	324.966995640918	124.93006951701	261.401340286782	317.894007355179	413.601949383501	24.6642679848721	0.360795245109205	639.359100257831	919.863929126134	135.990942001915	27.0707140533729	7.95123922012287	34.2640279375139	481.660893098417	2066.54262721195	460.897247050825	162.75698831392	373.760603655434	377.753590702385	445.118458124435	63.2592646034908	2.64530083501761	831.743270002725	4442.30122133786	242.647068525567	120.051934491146	15.5479776011052	72.2362093850082	755.871300291353	1	0	1	16	25.0087292266341
17	5720	2741.11136802156	328.908139490543	114.176250519709	224.23372753833	127.237376322664	534.789433120703	6.72618026975546	1.04352088409688	419.431706852462	10020.6775659069	113.680757249111	111.809540812666	6.13315107380417	174.016977282918	309.184483840558	2132.83954054476	329.308851131206	211.186636193615	279.01755363992	232.674000769957	421.961305150236	12.9713091200569	1.98448005257339	857.06808517331	60679.9765076619	190.010464880597	190.34112009091	13.9564937378334	326.130377917125	434.598356949781	1	0	1	17	49.8726285016346
18	22781	2886.75739778232	429.511495137642	155.076374290938	176.035311418391	78.262388850977	759.291169648109	82.5505710341686	0.999727879408399	287.822371712426	1267.11286648001	112.824602092033	150.002136052518	2.45252039397319	56.0784600783361	352.592628656408	3226.51642641096	568.92275387935	168.923402360935	327.195861943709	138.120650310132	833.286796511845	201.935505282749	4.58857531813033	572.216003728692	2975.33986967503	273.334191942183	275.457013261774	3.49490632115531	135.567109902784	713.485940089627	1	0	1	18	30.4093711272968
