STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	19536	92.4175611618997	0	1747.08160790359	0	1	0	1	1	3.23180944002577
2	4708	1358.44195303135	0	16102.6500545207	0	1	0	1	2	7.17845059666767
3	19822	489.696705279292	0	5614.34348441621	0	1	0	1	3	10.5376400042869
4	2365	8981.24466618236	0	16187.3215102254	0	1	0	1	4	3.62495854682637
5	3014	32155.2625856341	0	28096.0691864891	0	1	0	1	5	8.01836309429727
1	30822	59.2632458919018	0	609.199268276279	0	1	0	2	1	2.14016961021155
2	16335	1127.92557918438	0	3966.33854822027	0	1	0	2	2	7.38476914504148
3	2673	5066.52215714489	0	10879.7167162515	0	1	0	2	3	3.31470245520546
4	2739	25092.0208316359	0	14501.7925787628	0	1	0	2	4	4.5273255532729
5	2145	12884.9076534691	0	10587.9063070403	0	1	0	2	5	2.58860264056691
1	48807	101.386546650978	0	856.27395513363	0	1	0	3	1	4.7861894966759
2	9570	513.1374679404	0	1885.07317844873	0	1	0	3	2	2.06602319477586
3	9031	3183.40852375438	0	5154.43699523947	0	1	0	3	3	5.33104217965851
4	3762	12808.5028524318	0	9829.8524276894	0	1	0	3	4	4.23507231257018
5	6050	19797.0787695141	0	13426.4428365319	0	1	0	3	5	9.30275070335899
1	1738	1215.63405050583	0	9681.42797727595	0	1	0	4	1	2.48665895751698
2	7414	538.101255271329	0	3603.89739252152	0	1	0	4	2	3.94868085907128
3	11187	2289.56340774198	0	6917.2985332139	0	1	0	4	3	11.4360802034673
4	1705	7599.97610723504	0	9575.09714256221	0	1	0	4	4	2.4126515742719
5	6193	16325.6952026179	0	15055.9222735598	0	1	0	4	5	13.779564097132
1	23661	706.531585454129	0	2962.40501423083	0	1	0	5	1	11.5995817347258
2	6281	3428.42504490807	0	4996.14416048633	0	1	0	5	2	5.19312234554185
3	2002	9193.42675710899	0	10166.0013194175	0	1	0	5	3	3.3680539123906
4	2717	16730.9380639133	0	11799.4449257226	0	1	0	5	4	5.30537413419637
5	2332	13769.0622477162	0	16381.1546288372	0	1	0	5	5	6.32175783779727
