STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	3883	1170.81211666456	1314.63525166093	1	0	1	1	2.74689248890253
10	19140	1157.02019013149	1764.98106484674	1	0	1	10	18.1782043670762
2	10483	1803.48336833434	1594.6501404168	1	0	1	2	8.99539003621795
3	5170	2651.058231817	2587.67068235542	1	0	1	3	7.19893987138422
4	58432	3539.53027720695	5369.72106733595	1	0	1	4	168.838496389342
5	15422	5525.05068360243	8647.09549369007	1	0	1	5	71.7595904742664
6	51062	8607.42562384857	9827.13893717619	1	0	1	6	270.01874545621
7	18216	5237.36025858617	5010.29037112162	1	0	1	7	49.111693656212
8	37994	2827.89118360329	2295.56158146619	1	0	1	8	46.9324216535212
9	31350	3401.17491246513	3794.19943754769	1	0	1	9	64.0068858986177
