STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	7436	2.73671162430868	0	2.07166784116494	0	1	0	1	1	4.37411070325893
2	5533	2.91410269483277	0	2.96099381639709	0	1	0	1	2	4.65187927407632
3	13299	3.17144220058647	0	3.59628587322639	0	1	0	1	3	13.5801153156361
4	17028	2.90116659941279	0	2.92651555948434	0	1	0	1	4	14.1496189258088
5	6149	3.15956942634119	0	3.81611512289881	0	1	0	1	5	6.66279153950852
1	11726	16.1094248777232	0	18.5234461438414	0	1	0	2	1	2
2	11396	38.3328581734929	0	108.358150396423	0	1	0	2	2	5.26002106770789
3	5401	62.6892679150511	0	112.535515513598	0	1	0	2	3	2.58903094775984
4	26191	26.1007516912691	0	21.0483544754038	0	1	0	2	4	2.34824653083999
1	24574	22.2908730865209	0	47.9640447727244	0	1	0	3	1	4.1025835205826
2	8074	55.0361756968627	0	71.5543484721199	0	1	0	3	2	2.01090037128953
3	19415	84.0429112348408	0	161.647498449534	0	1	0	3	3	10.9237602680944
4	12452	98.2406954469367	0	214.595559675568	0	1	0	3	4	9.30091383538541
5	12705	98.9042469427382	0	104.987897655805	0	1	0	3	5	4.64279690400002
1	17248	118.549145812257	0	278.337455070523	0	1	0	4	1	2
2	7216	1111.89637577166	0	1838.40112022592	0	1	0	4	2	5.15768030389479
3	3773	1254.81958531719	0	1723.85646280061	0	1	0	4	3	2.5287478422384
1	22231	1935.32215155838	0	3827.0669260152	0	1	0	5	1	2
2	5962	12203.0104867064	0	15873.857769769	0	1	0	5	2	2
3	4015	22114.9658578793	0	43138.6142795276	0	1	0	5	3	2.91756056530407
4	4785	10034.1530289715	0	26319.2428901777	0	1	0	5	4	2.1214044447634
