STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	9119	4.37725555329913	0	8.41054728222409	0	1	0	1	1	2
2	5390	10.914152759619	0	16.5517942941466	0	1	0	1	2	2.13512142435312
3	1914	29.753285819599	0	44.5633086114405	0	1	0	1	3	2.04130591501486
4	28435	55.5260355686738	0	94.5400102762077	0	1	0	1	4	64.3365266261517
5	4587	50.5200164803884	0	144.450566571564	0	1	0	1	5	15.8575731210339
1	11726	7.28926158411759	0	18.213223674014	0	1	0	2	1	4.69958184295439
2	8569	41.2603406495911	0	61.9663220305218	0	1	0	2	2	11.6844525353221
3	16830	70.2191947309727	0	144.26450334677	0	1	0	2	3	53.4276542917081
4	9119	5.73421578720489	0	24.2675675739142	0	1	0	2	4	4.86963005906176
5	8470	4.24110181644863	0	69.0730465124506	0	1	0	2	5	12.8740303266715
1	26697	27.5675937826689	0	82.4779386390799	0	1	0	3	1	12.4901172613747
2	7227	212.432226600244	0	423.943365035111	0	1	0	3	2	17.379294934986
3	11297	350.391638998791	0	712.388107628928	0	1	0	3	3	45.6505533003414
4	11341	151.438207153763	0	388.26055847976	0	1	0	3	4	24.9770349419499
5	20658	54.0146238570335	0	162.783328578408	0	1	0	3	5	19.0749959228236
1	7425	14.2662422442783	0	24.0523031540102	0	1	0	4	1	3.73644231244634
2	2068	40.8030455562745	0	48.3799603104497	0	1	0	4	2	2.093250466382
3	8294	77.7829559608148	0	168.501932146041	0	1	0	4	3	29.2397779772958
4	9273	17.9924470937679	0	55.9813329974544	0	1	0	4	4	10.8609708903749
5	1177	44.9920156774948	0	160.996882380554	0	1	0	4	5	3.96459732449634
1	3333	38.7345285045081	0	58.2153654610902	0	1	0	5	1	2
2	10054	176.800804592916	0	282.668051745187	0	1	0	5	2	20.9623549963744
3	12353	266.258486519698	0	380.936508589219	0	1	0	5	3	34.7095915772081
4	3168	318.125222212954	0	496.983901992978	0	1	0	5	4	11.6132014445527
5	8085	105.404154423115	0	247.86015431728	0	1	0	5	5	14.7812514483646
