STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	36608	53.9049163092573	0	115.428831764066	0	1	0	1	1	3.41240384300488
2	8448	307.020244539448	0	333.067205339458	0	1	0	1	2	2.27224887760086
3	2904	568.996263533474	0	853.152614552305	0	1	0	1	3	2.00075291087885
4	1485	2026.10828466902	0	1429.79827536696	0	1	0	1	4	2
1	10461	272.339987668502	0	710.095478710312	0	1	0	2	1	2.19162306305036
2	19547	625.860299811116	0	1103.07304354469	0	1	0	2	2	6.36151121306076
3	7117	1964.37040306585	0	1837.85834017709	0	1	0	2	3	3.85909004114939
4	12859	2915.18721923355	0	2566.43255905259	0	1	0	2	4	9.73672636631908
5	4730	4302.15946801482	0	2055.8266104351	0	1	0	2	5	2.86895367943791
1	23804	316.705957832226	0	833.83327269367	0	1	0	3	1	3.37022926211671
2	14465	1161.49306012695	0	1534.35242849753	0	1	0	3	2	3.76854621521827
3	30789	2897.22286521833	0	2742.8706668365	0	1	0	3	3	14.3394071501512
4	3223	9427.97346982224	0	8610.31281196003	0	1	0	3	4	4.71204595879293
5	4939	5912.41724959291	0	3129.3707598955	0	1	0	3	5	2.62437764086525
1	9493	2461.12353199648	0	6241.7571432829	0	1	0	4	1	3.9241057702104
2	10230	6310.94100862422	0	13449.5675245961	0	1	0	4	2	9.11201257419267
3	1650	11266.4675891892	0	24290.9605489489	0	1	0	4	3	2.65435490118385
4	2882	14305.1524450711	0	16871.758668548	0	1	0	4	4	3.22021366164109
5	3982	9234.3013498299	0	6626.02948959104	0	1	0	4	5	2
1	18447	1571.85416019359	0	4182.7071422699	0	1	0	5	1	9.46637909573008
2	9592	2938.1892195459	0	5247.90944155643	0	1	0	5	2	6.17584217608542
3	3630	5549.52356728285	0	6451.94184646793	0	1	0	5	3	2.87341104030879
4	2860	13948.3976529714	0	10862.3099455733	0	1	0	5	4	3.81143844871167
5	2464	6466.53738861776	0	6859.84898841159	0	1	0	5	5	2.07374783476741
