STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	47762	119.273743040917	1172.4586622488	1	0	1	1	8.17814812696434
2	56287	968.322932242836	4882.33549988121	1	0	1	2	40.1338340230116
3	62480	5272.29759480907	24285.956059811	1	0	1	3	221.600713497939
4	18821	1916.18656240146	5641.44928382077	1	0	1	4	15.5063046241297
5	16093	446.410852926188	1397.04191245462	1	0	1	5	3.28338171573571
6	5687	5653.63003376484	22644.5336603196	1	0	1	6	18.8070871971675
7	2849	26257.327196698	136116.626112421	1	0	1	7	56.6341717647802
8	41173	2807.56095220607	8785.71081724934	1	0	1	8	52.8280214088094
