STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	43835	11.8965413074874	30.9676749040358	1	0	1	1	2.28626304067074
2	6875	481.60699678542	541.438093735526	1	0	1	2	6.26928619706715
1	29788	6.98669745078143	20.8314613721281	1	0	2	1	2
2	11660	95.2739045934635	70.5285969125999	1	0	2	2	2.52646043046497
3	7744	159.432780520359	147.369659952433	1	0	2	3	3.50608250634714
4	6457	341.843711532629	383.462572434634	1	0	2	4	7.60680833905858
1	44990	14.039748190052	37.5604497946724	1	0	3	1	2.85750819617051
2	23221	188.041478086574	221.885388173587	1	0	3	2	8.71265122543749
3	10527	619.190056540514	680.463695214643	1	0	3	3	12.1129601753853
1	12760	27.0495481683903	50.9983694637165	1	0	4	1	2
2	7425	97.4811533948268	150.154901853855	1	0	4	2	3.42453853315803
3	8536	342.384733687554	333.256325408131	1	0	4	3	8.73773547105455
1	29623	45.6372011587278	117.37175951464	1	0	5	1	3.41018906518303
2	7711	617.163144808965	1292.99376157879	1	0	5	2	9.77896600631322
