STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	851	521.589900487378	422.332858378633	1	0	1	1	17.314414288921
10	9141	0.83752647221477	3.23478346987028	1	0	1	10	2
2	187	819.002499829274	819.862990296877	1	0	1	2	7.38594827284958
3	601	1750.81804764521	1891.27186797946	1	0	1	3	54.7585333668769
4	1521	619.650443084304	742.497016783005	1	0	1	4	54.4060630065653
5	1043	122.064021020369	227.739093091984	1	0	1	5	11.4431415013885
6	3087	71.3818370378791	160.132841705045	1	0	1	6	23.8144421762358
7	3888	310.545931264873	607.30415360343	1	0	1	7	113.751172192849
8	1046	154.815598144856	259.308428598803	1	0	1	8	13.0668736255666
9	1974	46.0309148949015	103.444867288436	1	0	1	9	9.83738046208872
