STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	8415	23565.5294456261	0	46413.8268680407	0	1	0	1	1	12.8212308550594
2	25982	12830.3558825384	0	26368.9743553942	0	1	0	1	2	22.4902373140989
3	2992	18900.2934915956	0	38302.9160572641	0	1	0	1	3	3.76202476110721
4	5258	16453.430201829	0	26327.7288854635	0	1	0	1	4	4.54424984050124
5	6798	2501.78692163094	0	8480.89836143165	0	1	0	1	5	2
1	10120	11352.1513947504	0	29858.8550317794	0	1	0	2	1	15.1253957492994
2	8855	6668.44502895397	0	13199.0615189746	0	1	0	2	2	5.85038844201733
3	3168	9254.90926527387	0	35206.6021901984	0	1	0	2	3	5.58293240699476
4	15686	11009.7959474109	0	14688.8438731374	0	1	0	2	4	11.5332819523356
5	16885	3225.22255089851	0	5175.83618445723	0	1	0	2	5	4.37456295844109
1	1804	32004.5566491441	0	115715.90336354	0	1	0	3	1	4.99700429856317
2	13783	10282.0521953765	0	30954.5691157984	0	1	0	3	2	10.2128901091699
3	902	21147.4250532804	0	147978.937725678	0	1	0	3	3	3.19511565143191
4	32021	10797.1419802789	0	38603.6277830287	0	1	0	3	4	29.5898763131884
5	28710	6496.70282194677	0	13409.9304305277	0	1	0	3	5	9.21594463348149
1	5984	4612.08018479467	0	6894.01178552992	0	1	0	4	1	6.42214929062416
2	5423	7235.39554170544	0	6807.59499723434	0	1	0	4	2	5.7471178861949
3	4455	3534.65971852884	0	5698.33038341551	0	1	0	4	3	3.95195621851251
4	5984	1837.79614184936	0	4200.664455941	0	1	0	4	4	3.91314884499068
5	6391	781.514730965257	0	1993.05565531229	0	1	0	4	5	2
1	1694	6327.06196859015	0	11234.1923608492	0	1	0	5	1	3.4479826098014
2	2530	4205.78993556172	0	8319.33015456993	0	1	0	5	2	3.81345552485835
3	3674	1822.19364516906	0	5581.08757373548	0	1	0	5	3	3.71507678111722
4	16445	812.221964624171	0	2398.23075421005	0	1	0	5	4	7.14553335092748
5	12650	176.267378857237	0	959.705519840506	0	1	0	5	5	2.19957271131348
