STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	8789	25.9970487543588	0	21.7517354688653	0	1	0	1	1	8.58808171172117
2	8107	35.2714266286893	0	24.1457718002893	0	1	0	1	2	8.79354631418955
3	5093	37.9377303625038	0	28.0772324559528	0	1	0	1	3	6.42378155753566
4	9471	44.0945017112725	0	37.3759975401415	0	1	0	1	4	15.9019879329389
5	17985	30.9129364078106	0	29.9993643854039	0	1	0	1	5	24.2373584501903
1	2739	322.701388443567	0	211.114495469049	0	1	0	2	1	2
2	7909	152.537044915447	0	116.749138260073	0	1	0	2	2	3.10793714125078
3	15653	52.935900262577	0	50.7186915906042	0	1	0	2	3	2.67216083199194
4	28413	27.500389548534	0	27.2378464877296	0	1	0	2	4	2.60487463313944
1	4884	7466.66881869588	0	9605.0026942508	0	1	0	3	1	7.01917700716878
2	10703	3692.76522774981	0	4690.6753244861	0	1	0	3	2	7.5119717651591
3	11396	1667.20257067702	0	2065.75804208585	0	1	0	3	3	3.52245084118433
4	18238	1280.04089676471	0	1357.5759848123	0	1	0	3	4	3.70471160975741
5	31999	686.682545179003	0	906.008765815967	0	1	0	3	5	4.33792315283859
1	3795	14579.6569574369	0	17362.5326040392	0	1	0	4	1	3.80103497815518
2	8679	4519.66102213936	0	4488.5617158748	0	1	0	4	2	2.24726299732674
3	15763	1136.87211053567	0	2253.28402400336	0	1	0	4	3	2.04895218970514
1	1694	8013.23006082829	0	18554.288535675	0	1	0	5	1	2.20377505571271
2	5423	6714.07480710082	0	11900.8026316727	0	1	0	5	2	4.52507110804927
3	6270	3746.86937267249	0	7075.42061308556	0	1	0	5	3	3.1104939028683
4	10109	4108.22584110054	0	8847.24805661896	0	1	0	5	4	6.27084334605866
5	13497	796.955609897878	0	2209.26928859733	0	1	0	5	5	2.09071798090227
