STRATO	N	M1	M2	M3	M4	M5	M6	M7	M8	M9	M10	M11	M12	M13	M14	M15	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	COST	CENS	DOM1	X1	SOLUZ
1	9988	2126.37845528186	1844.99286321594	2165.56529748495	2042.45402812938	28.3693513754321	1682.54338294955	2011.01494078494	2.78970301823842	1871.56891998545	12.75618319667	7.41332926401777	0.252592569983984	7.08659593329923	53.7079822038467	1.1768303747223	4581.02889202176	2813.97368882856	4383.63008153853	4147.29770034462	73.8199138813789	2864.02111916186	1856.46636445145	8.12941734799459	1053.97715793538	60.3681795064674	115.957418080186	0.242956558319354	15.3550552002401	290.834979008692	18.8980554422463	1	0	1	1	10.7434495973109
2	6908	1805.25876184961	1876.76139227834	2567.90311851123	1276.28878141226	54.6888442465635	880.408794070271	1438.03011274245	3.30220427264722	1788.72650731251	120.056410786878	7.05655113352295	0.293501498575841	36.1054493509189	687.095318043209	8.03450806709441	5737.22421935147	2579.0651057782	4735.21502727036	2815.8214672966	93.9321193863977	1403.88031606339	1248.41714286848	9.44316797502042	991.446974474131	636.280426718649	92.4757585717805	0.367188017512811	110.552241406613	3335.72857945763	140.891719104067	1	0	1	2	8.67718446696296
3	32549	1650.39467610539	1157.79819667416	4210.42758153542	1034.37957139279	304.083328258569	298.992867285816	460.247000839081	24.2173818066622	1075.52797779394	1967.69861259187	86.3924943156194	0.272109330489304	99.0507358948848	600.768185158792	377.960404178837	4132.41807462521	1758.90543627534	5993.61888056885	2348.92396124819	476.230360490594	732.59132524447	664.429856488343	64.4189359719542	833.577192098679	8144.15702809519	288.987975029697	0.339474539440313	350.269323326988	3127.28221006152	1419.04916496866	1	0	1	3	36.3483980880808
1	5676	1167.69529159809	1196.29469598705	1839.75876864078	744.682669664371	26.6350104645545	731.683165829836	1102.80747426048	16.4890600822154	2036.23197850506	117.056477051476	4.85765656489628	1.08789506203742	8.7032766880596	27.5920884429519	0.134504262593348	2658.83028655923	2176.57966311718	5882.80336321728	2250.84369122703	106.954735830548	1043.94595985777	1068.37318977838	76.8883562211946	1162.63648786857	757.156391750884	27.9991285200182	1.19131473286979	76.6410028998828	141.631230404202	0.817146159652642	1	0	2	1	5.05287285178069
2	4785	1848.23823364488	1686.66668552983	3569.6904844892	1418.72206155809	100.079630564843	380.687361376157	770.313864283451	34.567068598974	2070.50320424895	987.556555595388	17.3535149534478	1.58401821497823	21.9560250988023	122.631918217916	0.196227049807493	5386.71073686575	3074.39029527878	6003.11935233671	3223.13205732657	192.929613936132	569.74970273027	1100.66069125418	64.5575334719241	1435.77920375823	4688.82654076882	71.3782706812919	1.62644582177415	164.914116355849	652.590051098575	0.692468501379794	1	0	2	2	6.13787859589346
3	44253	923.593718539254	667.706529655962	5892.56980251982	635.273837682055	463.980074475941	28.751748643668	185.702185643583	172.663634873982	871.038620783671	5555.27343009628	92.8019740291021	3.07453480622327	170.985676948226	549.714867520048	267.34815201546	3416.33113923748	1260.86160492631	7367.33865915782	1386.20141217237	760.459880383644	122.410142019074	471.022377436987	241.439110397297	902.041822282243	43163.8687677647	215.78226425304	11.6112347035391	1109.01459146422	2799.06447856525	793.12674908001	1	0	2	3	50.1356729811193
1	15147	1488.72772704877	1174.24443268553	2838.73300875356	1185.16959049134	75.6389144142401	416.759728814243	1113.55332265811	26.0700972519484	2707.38997474093	344.227998196473	27.1327447877074	1.76231777320407	12.3146488861872	39.8980177948532	1.84795330754279	4101.55452935988	1911.39585603711	4810.04753947836	4704.22596350273	265.532128979413	848.744690626536	1674.33276075555	94.3313441457818	3002.37443302106	2154.98612976165	178.961345159781	5.11007488200895	38.4672440890757	204.069134608933	20.5428115048754	1	0	3	1	15.3855616896394
2	42372	1116.55203752843	1040.57441101904	8201.50487465422	994.034938165167	285.080196465762	65.6382319860108	357.101069669221	147.192461540831	1658.56815515413	3681.92300917357	54.4537541014545	5.9428523904898	261.6724168561	165.56842674344	19.339323765792	4129.3707102912	2068.82451090392	11208.1482910004	3822.78645573023	392.156541339977	270.764805357098	765.689771799307	236.937353070088	2079.17968057719	12307.1117069046	191.300357152269	19.2614245387077	1259.13138881583	875.376498520124	117.141480955731	1	0	3	2	51.3367387649568
3	19701	722.425688688268	277.017571161694	4728.34170880572	415.314452484727	320.054663821831	4.72298583589691	41.9519812439614	462.280630161095	410.299467998767	4763.18446354468	474.799435877402	9.41417214509507	109.77165878574	83.8757859291784	910.173322471541	1725.40226285815	517.074501347659	7845.18887502768	990.330864848476	354.121336308946	89.1928309588009	422.101960427118	522.109933124159	513.980513401532	11759.9884239239	742.618628021938	20.7662427458453	517.071663206597	770.332568206921	1104.5549611221	1	0	3	3	19.2322942077916
1	5819	324.335989150751	169.346475758473	1877.81997790878	416.046097545697	167.676723127241	1.37036647575262	77.8108058407794	194.240223518722	561.769009139505	53.3670775611463	20.619491711557	4.647170929703	7.89401757672003	6.4665913819076	70.0607073747407	417.841142742638	148.86201977714	2227.12813095295	675.724037468743	451.765861602279	1.4449866296163	172.983238807083	684.710625293097	424.966887968206	227.389801654539	110.931979680853	3.92100856026956	10.8962867548058	8.62118511819011	593.871523691884	1	0	4	1	6.04310254450844
