STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	3355	910.838880417952	504.137397869728	1	0	1	1	3.48446123584998
2	33143	1714.69896582596	971.675394241479	1	0	1	2	66.3448504606253
3	35398	1819.44876863879	1286.10598798893	1	0	1	3	93.7885200024094
4	21637	3174.06737368531	3236.15399893769	1	0	1	4	144.251528204431
5	21230	1172.74618701845	1011.28140661914	1	0	1	5	44.2299261307101
6	25949	631.032987888268	567.452160863428	1	0	1	6	30.3350054762131
7	19250	1144.91181011148	1108.73661816316	1	0	1	7	43.9696817780448
8	37543	629.204342443647	586.727090259106	1	0	1	8	45.3794587615093
9	53647	338.66399378943	429.770404143498	1	0	1	9	47.4980896669196
