STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	10879	2776.99113096754	0	2100.57905713772	0	1	0	1	1	12.0572906346171
2	7964	1748.02704290291	0	1274.78812414561	0	1	0	1	2	5.35662176741795
3	7920	1315.79276177913	0	1036.10283376449	0	1	0	1	3	4.32961983558622
4	14531	868.882545976455	0	763.49402842128	0	1	0	1	4	5.85359766629213
5	8151	246.429006918698	0	495.803951251516	0	1	0	1	5	2.13227197119456
1	3047	8568.19123345173	0	4846.30859907466	0	1	0	2	1	2.43798661939253
2	4136	6829.85972080257	0	4534.8200373908	0	1	0	2	2	3.09662335669856
3	3883	4276.74826349991	0	3280.32361571532	0	1	0	2	3	2.1029641988545
4	15235	834.666476724712	0	1366.79943434973	0	1	0	2	4	3.43791430550893
5	28413	228.873314465164	0	799.630354436066	0	1	0	2	5	3.75106129890884
1	8327	5017.89495657201	0	4224.48028233834	0	1	0	3	1	9.30233480995315
2	6820	3181.01144659589	0	3153.43803040938	0	1	0	3	2	5.6872037830406
3	16467	1299.56630045933	0	1955.38373094374	0	1	0	3	3	8.5148420754234
4	15081	460.768869807853	0	1001.88434040797	0	1	0	3	4	3.99556171456274
5	30525	168.848431792424	0	502.174942436981	0	1	0	3	5	4.05359938715461
1	2112	8873.60877905615	0	6231.1962691753	0	1	0	4	1	2.16355634441458
2	1881	5764.19609552668	0	7964.11696246415	0	1	0	4	2	2.46280082390781
3	5907	2304.04643388153	0	2778.24736708944	0	1	0	4	3	2.6979925581757
4	5830	1292.4085009413	0	2186.54051430567	0	1	0	4	4	2.09569920510253
5	12507	264.626561032652	0	826.899065329287	0	1	0	4	5	2
1	5225	2013.65655613154	0	2925.47711608358	0	1	0	5	1	7.58203728038443
2	10098	667.80452261939	0	550.221377855171	0	1	0	5	2	2.75597797121072
3	12122	268.402437920699	0	535.571626581338	0	1	0	5	3	3.22028831428303
4	3410	384.98684906922	0	2112.28104758762	0	1	0	5	4	3.57280239433834
5	6138	40.611157156329	0	58.2935129222966	0	1	0	5	5	2
