STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	18843	95.399400023031	0	1778.8383947765	0	1	0	1	1	2
2	6468	997.709666691567	0	13751.2739096022	0	1	0	1	2	4.57975970787619
3	19074	565.114344574983	0	5800.07292764	0	1	0	1	3	5.69645905893554
4	2387	11677.2543373265	0	18155.7810753089	0	1	0	1	4	2.23150109461025
5	2673	33356.1515974495	0	28698.0430118155	0	1	0	1	5	3.94985350771059
1	30822	59.2632458919018	0	609.199268276279	0	1	0	2	1	2
2	14993	1113.16279776975	0	3887.89336513495	0	1	0	2	2	3.57343887548606
3	3773	3124.04938469714	0	8762.79412610314	0	1	0	2	3	2.02680928709921
4	2310	25212.1210271056	0	14935.9158630261	0	1	0	2	4	2.11508249213109
5	2816	14778.3957061538	0	11759.7495529309	0	1	0	2	5	2.03008487299875
1	48510	100.388337974215	0	856.297145559712	0	1	0	3	1	2.55516352620566
2	12287	713.069458935144	0	2489.87751889806	0	1	0	3	2	2
3	6611	3778.11804742769	0	5381.1308898469	0	1	0	3	3	2.18828378152938
4	5159	14349.6217407639	0	11266.4926736256	0	1	0	3	4	3.57533874315338
5	4653	20186.5926769413	0	13349.8590745099	0	1	0	3	5	3.82096150424401
1	4994	774.262168153953	0	6875.46040227158	0	1	0	4	1	2.7470129909664
2	7480	909.710167745886	0	4896.86005997803	0	1	0	4	2	2.93041872710087
3	8789	3008.17164514752	0	7132.26200091844	0	1	0	4	3	5.01507165953623
4	2409	12469.2972632568	0	12994.1804693909	0	1	0	4	4	2.50435611141227
5	4565	17224.5202984735	0	15382.7688654571	0	1	0	4	5	5.61805111829368
1	23760	705.572412797423	0	2956.40981335323	0	1	0	5	1	6.1691377831685
2	5841	3356.64953945133	0	4928.10750043302	0	1	0	5	2	2.5280215840232
3	2563	9052.14327687507	0	9813.99232731136	0	1	0	5	3	2.20906105267916
4	2409	17284.5062158496	0	12042.1087876404	0	1	0	5	4	2.54772615035494
5	2420	13642.2415780752	0	16127.5022524425	0	1	0	5	5	3.42764531458713
