STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	1430	2.70627155748386	6.55622817090921	1	0	1	1	25.1500486948115
10	7754	0.164003782943179	0.750719528552086	1	0	1	10	15.6153687113772
2	74	6.83205803329375	32.4250390308301	1	0	1	2	6.43666579886405
3	155	12.8675819410622	98.2994695871857	1	0	1	3	40.8725379603318
4	195	3.97895477727611	25.2621637848468	1	0	1	4	13.2145960249855
5	196	1.39541496373935	4.56723544121868	1	0	1	5	2.40136515598477
6	2893	2.69552291616121	8.75013016367307	1	0	1	6	67.9065521456891
7	1114	5.54800126446426	17.7146641679331	1	0	1	7	52.9379168596825
8	437	19.2500613593869	83.5401071278035	1	0	1	8	97.9321294719485
9	9091	2.72596777249231	11.7096866380551	1	0	1	9	285.565451493968
