STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	6090	0.556542573849522	2.32006472316818	1	0	1	1	2.60637776161872
2	2551	6.80309567105553	14.9077770879217	1	0	1	2	7.01525265871164
3	4488	36.7736378903602	54.9258012905288	1	0	1	3	45.4725404360557
4	2304	96.1486622248988	125.411268393545	1	0	1	4	53.3014474929458
5	2321	187.880776361879	224.82901205171	1	0	1	5	96.2603553882798
6	2044	304.035204017554	353.421403037385	1	0	1	6	133.258127462556
7	1690	682.976064473547	781.190464189799	1	0	1	7	243.536245334266
8	1130	74.090264963222	144.732878064035	1	0	1	8	30.1693261433045
