STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	16896	345.531857905881	0	137.63496142537	0	1	0	1	1	3.14409699840025
2	21516	286.213975435468	0	149.192507388766	0	1	0	1	2	4.34002087265351
3	11033	221.475052744953	0	141.599928201055	0	1	0	1	3	2.11222374712784
1	10648	113.626239285535	0	64.8029918206353	0	1	0	2	1	2.75951114200675
2	13772	125.852649786657	0	74.4316809438987	0	1	0	2	2	4.09943395302086
3	12903	96.7758043176149	0	49.2575303545448	0	1	0	2	3	2.54174737424577
4	17391	50.3702171916846	0	29.7143835719902	0	1	0	2	4	2.06661859593005
1	7711	239.318164786683	0	213.570858331692	0	1	0	3	1	3.13333564283907
2	16093	277.250371252728	0	168.110077622352	0	1	0	3	2	5.14736520820575
3	6600	224.491261930299	0	160.570905886382	0	1	0	3	3	2.01634580419294
4	28413	144.216519028611	0	136.13963876379	0	1	0	3	4	7.35962876253256
5	18403	70.5846284315292	0	82.971032799261	0	1	0	3	5	2.90515524458231
1	28237	25.9646646884093	0	8.00287835432916	0	1	0	4	1	3.18871604907446
1	13816	19.3877458508234	0	8.336788228805	0	1	0	5	1	2.89442924340913
2	11572	16.6326701756978	0	6.21995047699653	0	1	0	5	2	2
3	11605	12.5684101157261	0	6.69305935190362	0	1	0	5	3	2
