STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	29645	22.6055863509365	425.262453126439	1	0	1	1	2.35910658589042
2	15334	73.345089997478	696.693868659701	1	0	1	2	2
3	1496	3164.67947569701	7504.35345918638	1	0	1	3	2.10079629659045
4	2233	14278.8706098356	19840.7247617528	1	0	1	4	8.29058781514951
1	33715	3.36668015471891	55.119690149679	1	0	2	1	2
2	16115	544.022316706621	3386.6025078087	1	0	2	2	11.2209292291504
3	2101	19368.1202848706	16174.4569854817	1	0	2	3	6.98698883849637
1	59400	4.63476579295267	123.870951592756	1	0	3	1	2
2	6985	78.8404855886585	983.532279237173	1	0	3	2	2
3	6259	1252.86976438033	4499.56897876925	1	0	3	3	5.79615434223395
4	2816	15003.6898510794	15287.8818981115	1	0	3	4	8.86021061367687
1	10659	37.063658269367	445.273825025303	1	0	4	1	4.99506653833056
2	1331	258.568187103611	1279.06092451047	1	0	4	2	2
3	9867	20.1905144529698	213.084512988674	1	0	4	3	2.21276179145094
4	3806	557.815474188214	1441.8864515488	1	0	4	4	5.77560514034858
5	1738	3473.00635095112	4739.42092921665	1	0	4	5	8.66907386524414
1	22627	2.16021943139744	17.811941699679	1	0	5	1	2.4856004726647
2	7502	13.3576347788244	62.5687749680817	1	0	5	2	2.8948615160573
3	2321	70.4434680295086	193.478772206082	1	0	5	3	2.76950111422092
4	3465	392.513412681685	604.418596358498	1	0	5	4	12.9161814632147
