STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	13563	28.4077362171063	0	35.4106384025037	0	1	0	1	1	4.62196479284707
2	6655	103.702401776678	0	191.748902042472	0	1	0	1	2	12.2805568624885
3	9966	36.2043126666256	0	88.4365315382681	0	1	0	1	3	8.48183263895132
4	19261	28.2734214329112	0	52.2361585704369	0	1	0	1	4	9.68249268399148
1	3806	150.668824261817	0	275.142769360049	0	1	0	2	1	8.02319884491344
2	7040	71.9355567493516	0	90.6906623409877	0	1	0	2	2	4.89165591284239
3	33748	12.3743604451568	0	24.7683917394895	0	1	0	2	3	6.40422403183688
4	10120	18.7838463871508	0	51.1778978981993	0	1	0	2	4	3.96810927743768
1	40062	32.0950453608884	0	74.7545078812703	0	1	0	3	1	5.22858877573715
2	16511	131.63403737341	0	149.263063320938	0	1	0	3	2	4.30269142109657
3	8173	620.699238776524	0	974.560293588333	0	1	0	3	3	13.9060787588918
4	12474	40.786923009986	0	150.759179394083	0	1	0	3	4	3.28325018494121
1	7403	31.3965649574086	0	52.1179644097197	0	1	0	4	1	2.61903650771658
2	2068	174.616917047691	0	323.276794536707	0	1	0	4	2	4.53807243360841
3	4290	41.4209955983212	0	64.3982076825213	0	1	0	4	3	2
4	14476	18.1127276259061	0	23.215797885677	0	1	0	4	4	2.28127975570599
1	5170	58.7984647888488	0	72.8599248443544	0	1	0	5	1	2
2	6644	330.545982152178	0	469.627285327122	0	1	0	5	2	8.09360723422807
3	8118	83.8991727561895	0	101.735648602939	0	1	0	5	3	2.14230541295276
4	12298	286.666399112716	0	451.830103466211	0	1	0	5	4	14.4134793862416
5	4763	87.228823101592	0	161.188960191751	0	1	0	5	5	2
