STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	27203	39.7201000698107	0	90.6378516210441	0	1	0	1	1	3.58574554965743
2	9801	99.2204455157963	0	164.364655578994	0	1	0	1	2	2.34278204436053
3	7381	301.822630644626	0	302.432265477157	0	1	0	1	3	3.24635785532082
4	4037	593.241713729209	0	848.574322504715	0	1	0	1	4	4.98197678048646
5	1023	2495.17013718579	0	1341.59022667532	0	1	0	1	5	2
1	9944	252.614995661629	0	703.288919906252	0	1	0	2	1	3.89403035295174
2	20064	626.526932543304	0	1095.12169139249	0	1	0	2	2	12.234446942509
3	7117	1964.37040306585	0	1837.85834017709	0	1	0	2	3	7.28305250313586
4	13024	2923.85747243533	0	2558.28428584022	0	1	0	2	4	18.5522946082073
5	4565	4327.55465823363	0	2063.60749874708	0	1	0	2	5	5.24532401535091
1	23804	316.705957832226	0	833.83327269367	0	1	0	3	1	6.39281762817303
2	13607	1112.44302550768	0	1480.5837834572	0	1	0	3	2	6.48871240802195
3	31251	2849.01843079699	0	2709.23605392394	0	1	0	3	3	27.2692954963732
4	3641	8897.04895097363	0	8332.32417961589	0	1	0	3	4	9.77124696410465
5	4917	5903.09878818495	0	3125.58688312015	0	1	0	3	5	4.94988303409796
1	9152	2383.5768091089	0	6305.8074471957	0	1	0	4	1	7.16108450025836
2	11187	6130.50812728545	0	12941.8209892974	0	1	0	4	2	17.9651607812597
3	2343	14293.3961507667	0	23344.6230879894	0	1	0	4	3	6.78705294137806
4	1738	15034.0173189076	0	16363.4205941508	0	1	0	4	4	3.52895359333704
5	3817	9037.84186348791	0	6416.97350623829	0	1	0	4	5	3.03930642410602
1	19162	1604.75689798019	0	4278.96057420047	0	1	0	5	1	18.9174925460553
2	10241	3183.64460420478	0	5177.90671692903	0	1	0	5	2	12.2343538968089
3	2519	6360.23561945494	0	7017.44644447861	0	1	0	5	3	4.07841790820357
4	2640	14489.8025796586	0	11009.179177116	0	1	0	5	4	6.70568761036735
5	2431	6384.72737260441	0	6824.10907424678	0	1	0	5	5	3.82750149844558
