STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	15686	20613.6199950316	0	16110.9995924284	0	1	0	1	1	12.4079185084428
2	9042	17561.9036616504	0	11516.1795024414	0	1	0	1	2	5.11254523326352
3	11880	14419.97684302	0	9738.0571494916	0	1	0	1	3	5.68006093447805
4	7777	10027.0815171902	0	12027.4615928332	0	1	0	1	4	4.59251213846474
5	5060	5617.39428978258	0	9315.36083775223	0	1	0	1	5	2.31427217781466
1	5104	12684.7593635581	0	11636.0773603371	0	1	0	2	1	2.80516044088894
2	5742	18303.6519558369	0	15116.6859467971	0	1	0	2	2	4.09977685046719
3	10109	14850.490246386	0	9211.98449760534	0	1	0	2	3	4.3984720347377
4	16170	7285.3245524776	0	5180.23856909069	0	1	0	2	4	3.95640025410378
5	17589	2884.06725912408	0	3069.89945893383	0	1	0	2	5	2.55038497581221
1	7238	9665.11721926193	0	7869.70035796623	0	1	0	3	1	2.55397317366667
2	8855	15894.9208905117	0	11458.3147213054	0	1	0	3	2	4.54934494851266
3	28072	12660.5533150692	0	10139.3226909501	0	1	0	3	3	12.7620915550466
4	18733	7646.59340417986	0	6230.05263349241	0	1	0	3	4	5.23285384045221
5	14322	2187.46809564669	0	3325.6794523619	0	1	0	3	5	2.13561819487545
1	3410	2158.45166189692	0	1312.56070687894	0	1	0	4	1	5.57765610652955
2	8646	1423.14123575223	0	1012.03562053516	0	1	0	4	2	10.9040789151178
3	10120	897.155907410089	0	741.716588218944	0	1	0	4	3	9.35398050798179
4	3586	459.423112808977	0	525.836000221988	0	1	0	4	4	2.34984143323124
5	2475	588.219380745795	0	878.440562442539	0	1	0	4	5	2.70935267584546
1	5830	3669.33136359505	0	3858.22503471337	0	1	0	5	1	13.3601469401837
2	3080	2764.93802462508	0	3119.75282850084	0	1	0	5	2	5.70723859485214
3	15917	2395.17038278918	0	2127.72692017893	0	1	0	5	3	20.1155647437098
4	5060	3294.70443800714	0	2418.46854258209	0	1	0	5	4	7.26852159231613
5	7106	1536.16529062763	0	1769.93290004387	0	1	0	5	5	7.47028430457898
