STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	8789	23187.0661078366	0	45695.8939901154	0	1	0	1	1	24.8051438462973
2	8778	14537.108288781	0	30346.0735162026	0	1	0	1	2	16.4521700325589
3	13387	11386.5568974537	0	22833.4630569034	0	1	0	1	3	18.8790507830179
4	11748	16353.6644501307	0	30458.255076334	0	1	0	1	4	22.1000911254759
5	6743	2340.00455573659	0	7628.24768631323	0	1	0	1	5	3.17689640217364
1	10461	11582.9693980761	0	29618.6690035529	0	1	0	2	1	29.0991905457861
2	8074	6306.05111315519	0	12859.7353465066	0	1	0	2	2	9.75130956626323
3	2112	9003.91720630725	0	40943.6556836227	0	1	0	2	3	8.12124660211032
4	16676	10838.8116325646	0	15050.4362309661	0	1	0	2	4	23.5712786677919
5	17391	3367.32516338337	0	5325.25108806945	0	1	0	2	5	8.69774784046883
1	1210	35703.3086394184	0	134094.551571066	0	1	0	3	1	7.58517622738492
2	43615	10964.6600551966	0	43094.7576770014	0	1	0	3	2	87.8677473224146
3	14575	10647.6523241461	0	19051.5563327792	0	1	0	3	3	12.9810013571097
4	8789	7144.03047412909	0	13250.8277602337	0	1	0	3	4	5.4444203173676
5	9031	1260.24539341652	0	3931.73578999824	0	1	0	3	5	2
1	2035	5037.75280255882	0	9143.92606674669	0	1	0	4	1	5.36610573360987
2	3949	4392.72242912234	0	5367.2643916114	0	1	0	4	2	6.11226576247936
3	5940	7075.55089023265	0	6798.04595420355	0	1	0	4	3	11.644816447182
4	10967	2403.31789524344	0	4725.71211916097	0	1	0	4	4	14.9457327255351
5	5346	484.573921066835	0	1311.55000750198	0	1	0	4	5	2.02197562085489
1	2376	5928.05282393163	0	10943.0391464179	0	1	0	5	1	8.69922299484667
2	1936	3918.77969621271	0	7502.09014512956	0	1	0	5	2	4.85941182094539
3	3355	1856.40660613316	0	5713.66909524024	0	1	0	5	3	6.41362677736828
4	18755	762.905856594839	0	2343.20440659135	0	1	0	5	4	14.7035877723605
5	10571	135.45066780439	0	589.342885263663	0	1	0	5	5	2.08439581386666
