STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	22	2317.83791379898	1703.849117126	1	0	1	1	3.49677727821076
10	8570	0.731087278994763	5.97602714152564	1	0	1	10	4.77757529475384
2	45	6130.07190115297	4947.1432027268	1	0	1	2	20.7673533686526
3	329	2105.50404201724	1877.7752082145	1	0	1	3	57.6306683163498
4	1983	710.469394845351	1050.86059987855	1	0	1	4	194.393608037829
5	385	1208.33711168222	2012.33107996812	1	0	1	5	72.2727069572328
6	1540	334.611607400344	483.121127717576	1	0	1	6	69.4050239266464
7	2998	169.707596402643	302.591512553663	1	0	1	7	84.6257494518137
8	1216	55.3355993752266	103.09533801884	1	0	1	8	11.6946373502467
9	5744	6.8755058775517	26.612076784869	1	0	1	9	14.2596004273984
