STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	11308	5645.94570371899	0	5740.59433894329	0	1	0	1	1	13.5538428577845
2	2134	3713.90437987793	0	4776.5638810198	0	1	0	1	2	2.12828504500657
3	18931	2243.83871893018	0	3787.25111881079	0	1	0	1	3	14.9698499078315
4	9031	1086.22063639412	0	2707.69730682429	0	1	0	1	4	5.10570529297826
5	8041	552.426813190499	0	1569.09791262397	0	1	0	1	5	2.63438894201029
1	6072	1851.31657781639	0	2760.18470860441	0	1	0	2	1	9.17064416582493
2	3344	1353.04763488656	0	2060.18535018623	0	1	0	2	2	3.76966274424424
3	4653	804.571261559949	0	1362.44058998839	0	1	0	2	3	3.46881038168028
4	11484	402.282554721252	0	1023.64351970937	0	1	0	2	4	6.43238246457512
5	29161	99.0692607190378	0	431.301082725335	0	1	0	2	5	6.88197190550997
1	2574	2936.88587507545	0	5398.25263512276	0	1	0	3	1	4.77659190824533
2	5555	2251.42001855087	0	4060.9959396737	0	1	0	3	2	7.75484298873867
3	20119	1317.38467325716	0	2864.00286776866	0	1	0	3	3	19.8077994276821
4	14377	403.703461428678	0	1293.72854936571	0	1	0	3	4	6.39392923482077
5	34595	88.7050922374313	0	453.106372934073	0	1	0	3	5	5.38852492552303
1	5214	1.41474674957437	0	0.477312536416085	0	1	0	4	1	2.37437119861369
2	5269	1.18398186727923	0	0.391407722922331	0	1	0	4	2	2
3	6655	0.671607758746799	0	0.361053807243505	0	1	0	4	3	2.29242289067569
4	11099	0.184394987829242	0	0.204244982508575	0	1	0	4	4	2.16276830037755
1	3520	14.1948534029968	0	35.5404709862646	0	1	0	5	1	6.54056460156722
2	2310	9.75025232257178	0	25.009975883684	0	1	0	5	2	3.02047085921257
3	4136	3.84696661914406	0	11.8115094795213	0	1	0	5	3	2.55408490413299
4	8294	4.77181955622545	0	14.4036251085229	0	1	0	5	4	6.24575921655103
5	18733	1.23912247642472	0	4.21563063131689	0	1	0	5	5	4.12875660894765
