STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	1971	0.000217520496220713	0.00148328316037621	1	0	1	1	2
10	2049	24.1178712383872	9.80243842658435	1	0	1	10	151.743381035603
2	4597	0.0120452673357662	0.0442431751550575	1	0	1	2	2
3	1625	0.0827096636353285	0.175325805150108	1	0	1	3	2.15244906090311
4	4010	0.274934235869569	0.495102342869443	1	0	1	4	14.9993703749074
5	2664	0.831322195954536	1.24243083004519	1	0	1	5	25.0057632560474
6	1634	1.63326488884561	1.95792225851249	1	0	1	6	24.170251584715
7	2954	3.0093318905524	3.39578975262018	1	0	1	7	75.7852974465728
8	997	6.53003148343855	6.04537364259296	1	0	1	8	45.5356962679886
9	838	14.5549529823841	6.65625999856801	1	0	1	9	42.1413041087763
