STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	26763	29133.2627506581	0	39197.3875527729	0	1	0	1	1	26.2230966092732
2	9174	51074.0990119681	0	48121.3988165746	0	1	0	1	2	11.0354243235315
3	2816	76833.397859996	0	78045.7348562181	0	1	0	1	3	5.4938131252104
4	5698	68876.7640920773	0	53777.0398459743	0	1	0	1	4	7.65969356803572
5	4994	16716.7572360445	0	17163.3959370868	0	1	0	1	5	2.14261340246897
1	21351	34693.755851219	0	55242.0825287795	0	1	0	2	1	24.1993727270295
2	11495	78352.2062496864	0	62111.143852229	0	1	0	2	2	14.648540254394
3	12177	97312.3941952803	0	78931.2632861156	0	1	0	2	3	19.7199225809349
4	4961	65464.5978534203	0	59372.5898062255	0	1	0	2	4	6.04325703070885
5	4730	4231.02689718421	0	6507.44971855902	0	1	0	2	5	2
1	24244	36215.4507576817	0	46720.5111472719	0	1	0	3	1	14.4767083933208
2	11957	84372.688836523	0	74817.8312981495	0	1	0	3	2	11.4336609642561
3	28314	107410.963880521	0	89258.6481718985	0	1	0	3	3	32.3005188392258
4	4686	53875.8129997748	0	57560.8611673777	0	1	0	3	4	3.44736709982883
5	8019	17430.2192538069	0	22710.7748260328	0	1	0	3	5	2.32760954981445
1	6457	21752.7899556206	0	22369.4184506941	0	1	0	4	1	8.72992873448501
2	968	40379.0061297352	0	36513.5763300473	0	1	0	4	2	2.13626412725829
3	10714	36095.7133540981	0	22412.9118497327	0	1	0	4	3	14.5135997938613
4	6171	36362.3640643024	0	30865.2557605876	0	1	0	4	4	11.5119963915987
5	3927	17303.6030661159	0	16124.4822065458	0	1	0	4	5	3.82711838876871
1	8602	27651.0968048987	0	35488.6471973466	0	1	0	5	1	13.9506367966281
2	16071	42843.7685090377	0	34134.095650893	0	1	0	5	2	25.0689677363471
3	6688	29220.6063610337	0	33140.1351842836	0	1	0	5	3	10.1287462063591
4	2860	19729.3014772626	0	19579.121145477	0	1	0	5	4	2.5589651766606
5	2772	23302.1348007225	0	35287.0208140042	0	1	0	5	5	4.47006016659911
