STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	11308	1389.28895999972	0	3727.00155412223	0	1	0	1	1	2
2	15895	6449.05449982752	0	14300.1872836678	0	1	0	1	2	9.01586294034153
3	17204	2374.28035789358	0	6236.02166250746	0	1	0	1	3	4.25541668856603
4	5038	2465.55797412991	0	9488.16389914244	0	1	0	1	4	2
1	14894	197.089669200817	0	376.40524212572	0	1	0	2	1	2.25604792315879
2	8767	695.621037316368	0	1188.68423687283	0	1	0	2	2	4.19371408482806
3	7733	398.0427593864	0	787.364165703206	0	1	0	2	3	2.45021934099801
4	6600	428.907417519373	0	793.893775274203	0	1	0	2	4	2.10856814122287
5	16720	108.562107558026	0	275.137508912527	0	1	0	2	5	2
1	11231	83.4998731915771	0	223.907240929608	0	1	0	3	1	2.88441542762745
2	11077	184.118854792904	0	331.601777653383	0	1	0	3	2	4.21318228878777
3	6941	354.986549217834	0	505.534011633616	0	1	0	3	3	4.02479410416366
4	12991	179.266240336985	0	276.564128291368	0	1	0	3	4	4.12106700824756
5	34980	86.7623994891998	0	171.381598780613	0	1	0	3	5	6.87630670215371
1	3795	33.6228230600563	0	42.5480903635148	0	1	0	4	1	2
2	8679	65.3058729681901	0	39.0178331411267	0	1	0	4	2	3.99035709112491
3	7953	39.6903040375192	0	30.703059962583	0	1	0	4	3	2.87734255944055
4	7810	21.4068564790107	0	32.3481929857891	0	1	0	4	4	2.97700788927374
1	2816	10.4308718520941	0	7.76232799247873	0	1	0	5	1	2.35871496747298
2	12683	14.5106483661709	0	8.19160382592508	0	1	0	5	2	11.2109329567019
3	7150	9.60503620065728	0	6.15699334389526	0	1	0	5	3	4.75034933936128
4	7491	5.0781337820232	0	3.98985954235482	0	1	0	5	4	3.22513744108731
5	6853	1.87549885180338	0	2.58243332369661	0	1	0	5	5	2
