STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	8789	367.268097680428	0	132.290121422565	0	1	0	1	1	4.32917651038333
2	14641	311.787884119253	0	141.223728700324	0	1	0	1	2	7.69868992748249
3	9779	268.957041946287	0	148.080151694868	0	1	0	1	3	5.39174954771935
4	8756	306.464503592613	0	150.772190821876	0	1	0	1	4	4.91547410063382
5	7480	178.272806822119	0	118.851777340669	0	1	0	1	5	3.31013489332072
1	2739	140.603706180077	0	68.4565753224251	0	1	0	2	1	2.11196899640031
2	8712	105.617735905787	0	63.8748221902313	0	1	0	2	2	6.26798441973618
3	12573	127.184508606907	0	73.9439298192985	0	1	0	2	3	10.4718106494154
4	13805	95.9604839931052	0	49.0188615548222	0	1	0	2	4	7.62219348719856
5	16885	49.6737319743614	0	29.2656866263156	0	1	0	2	5	5.56596050349864
1	7051	231.5300794169	0	211.123603942105	0	1	0	3	1	8.06124572312818
2	21648	268.421969942608	0	170.0311656521	0	1	0	3	2	19.9324629469011
3	20845	159.275932645966	0	142.964289400002	0	1	0	3	3	16.1377923686494
4	10406	117.415252375031	0	118.547200835968	0	1	0	3	4	6.68020483399054
5	17270	69.4939471140554	0	82.6813674510451	0	1	0	3	5	7.73240587873002
1	10021	30.6904837656132	0	5.85911336067149	0	1	0	4	1	2
2	9185	26.7000097523947	0	6.60757180553199	0	1	0	4	2	2.01078869144419
3	9031	19.9729054828544	0	7.51859718005826	0	1	0	4	3	2.2496659851537
1	4730	22.1246949762455	0	10.5116017186961	0	1	0	5	1	3.40701882421133
2	13310	17.7850352695579	0	6.41035474789083	0	1	0	5	2	5.84661658994919
3	8217	15.9244484277593	0	6.1188461501506	0	1	0	5	3	3.44530215428664
4	4851	13.9928484303668	0	8.24847612261715	0	1	0	5	4	2.74188661390825
5	5885	11.2305230584686	0	5.00145001693317	0	1	0	5	5	2.01691174620918
