STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	3201	2.40384084328232	0	1.63664822301382	0	1	0	1	1	4.20916081875892
2	6523	2.96507716574302	0	2.50089793154709	0	1	0	1	2	13.1068354625302
3	34243	3.01257532534745	0	3.22634604733013	0	1	0	1	3	88.7640795666944
4	671	4.62712546759402	0	5.61976265546661	0	1	0	1	4	3.02966769296161
5	4807	2.94983856578418	0	3.50758867814118	0	1	0	1	5	13.5468176011366
1	11451	15.69754014932	0	16.4340709309989	0	1	0	2	1	2.22251038064558
2	3025	38.7626321874937	0	73.1730506218667	0	1	0	2	2	2.61415760180176
3	14861	47.4394117419185	0	113.399360278622	0	1	0	2	3	19.9027856197524
4	17820	21.8963221016216	0	16.6858779813662	0	1	0	2	4	3.51165618902316
5	7557	33.8402592367276	0	20.9577714674639	0	1	0	2	5	2
1	21571	20.5886141737197	0	44.7187937982513	0	1	0	3	1	9.52879994746362
2	10747	48.4711976661854	0	68.6443276143022	0	1	0	3	2	7.28735210354937
3	20438	83.7037914810995	0	158.915638327009	0	1	0	3	3	32.0835843360585
4	12474	98.8465845545874	0	215.535416417004	0	1	0	3	4	26.5584198530231
5	11990	99.6593305135427	0	103.705469281854	0	1	0	3	5	12.28283714816
1	14938	73.3116227393027	0	110.21111461928	0	1	0	4	1	2
2	2948	437.95475958454	0	744.281630296721	0	1	0	4	2	2.21726354583468
3	7469	1151.42191997568	0	1871.78804924919	0	1	0	4	3	14.1277065963341
4	1133	1832.35806990948	0	1945.42271095466	0	1	0	4	4	2.22739083714299
5	1749	995.061489250506	0	1452.4764717331	0	1	0	4	5	2.56715122629917
1	15499	1424.89763991747	0	2991.58253575602	0	1	0	5	1	2.18745332328476
2	6853	3229.14531888429	0	5353.58834116326	0	1	0	5	2	2
3	5962	12230.6792416784	0	15905.5672573614	0	1	0	5	3	4.47378656809341
4	3806	22691.6534779591	0	44048.852656655	0	1	0	5	4	7.90929022458935
5	4873	10073.0435601597	0	26233.3780269657	0	1	0	5	5	6.03093650392674
