STRATO	N	M1	M2	M3	M4	M5	M6	M7	M8	M9	M10	M11	M12	M13	M14	M15	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	COST	CENS	DOM1	X1	SOLUZ
1	142	2.18503776487112	1.82278485086164	19.3058501743305	0.0102559923225307	0.141785794065178	31.3320429932051	57.1488636319264	23.1769422362674	0.0906674736653545	0.000323701532868422	0.00131476713409694	0.0000010969281370811	1.00497477852584	0.0114150260458469	0.00000636937035558926	2.85626221284045	1.96610468364195	9.00637804750485	0.0287209822515369	0.381853458678595	5.95095992213835	19.6276070319343	14.5582084647567	0.2452757237431	0.000723587739374738	0.004358033720743	0.00000246010315891711	2.91157578136768	0.02497975995507	0.0000128561057200275	1	0	1	1	2
10	676	74.339542243942	18.7915053393518	7.7269184932996	5.76204667779761	7.29108082889174	9.60043146227567	0.330966498723276	0.342705668979898	0.0204184830898024	2.17330839538308	46.566666172771	1.92064874571842	0.956610849997253	0.796702712723151	2.60902328486155	46.8750882760941	17.7502587562723	3.67928260898228	5.26179160950337	6.64008933350907	3.88236480944793	1.87752217907502	2.10611139540152	0.269958397005043	2.0981211240561	109.760690907612	0.860532767587374	2.38222268054834	1.42296521815965	4.29511745586178	1	0	1	10	9.31706575586104
11	491	86.6811833197499	17.6976136099112	16.5342552824716	4.13604794992878	13.25453831321	24.1203257620647	8.81154747886401	7.9696451989578	1.5444197855771	1.42627426661597	16.814620863551	0.773117255450441	2.91999669521387	2.08943213685472	0.438760406605306	93.0034635082203	20.4279821964098	9.72829118079372	7.21991927506178	14.5206548393476	11.188597499611	10.3992822274735	15.9455898339293	3.70680804414982	1.62472029146334	43.0893353728517	1.18986272435322	7.18245511618975	5.23425448076623	2.00524727200884	1	0	1	11	12.7211019071656
12	2864	105.962687036283	22.1981966674981	16.1346680467874	3.47166215447826	18.0873424253687	22.3185978248208	7.32435827801184	5.35698191929068	4.57527368740059	1.11986168270284	19.5068862847714	0.586053682269011	2.84693629968843	1.2312501265498	0.54682697376851	95.8515177809859	43.1852122098033	10.3682454463836	5.49019399283062	25.2889727584914	9.35860510157627	13.2109806938894	16.0137081916891	15.3948133582918	1.32578041962476	59.1617539344396	0.945039119713925	7.92813060606392	2.37029877266178	2.52022417877208	1	0	1	12	171.022229237137
13	4386	92.320720687356	10.9131002207771	12.3982427237884	5.16283589476985	4.72808779427447	17.4111031318956	2.1130487645534	0.431071897528895	0.0980593495755829	3.40030887324702	67.0826881297334	1.6982717730858	2.30617184094638	3.79122169492642	2.6918698063967	73.7490715001273	15.0980958379678	12.9770861650457	4.91198114069106	5.80392569776927	12.6242702509715	5.84309141056365	1.74509980553828	0.793961679369325	3.66864084853549	84.4809373544196	1.81994358584362	3.92952980639926	6.17903452960842	4.94577761911669	1	0	1	13	67.7336389766868
14	880	20.2505152244365	16.6228621174075	1.01051524199948	4.83027314333368	0.31074722052361	2.97108247247489	0.00118721543266448	0.000420945155327906	0.000000647391450297943	3.6223890444916	50.5684845569656	8.635002049776	0.0847699527151744	0.103096716907864	22.5093086648989	16.5450889147963	21.8108588863799	0.963842556595697	4.67664158645671	1.16974486637952	1.34434553285752	0.00804086390273872	0.00152153442959494	0.0000117322432945119	2.89710179577499	46.3487799982155	3.578235705492	0.134556605204643	0.202667487443616	7.35190123580668	1	0	1	14	4.75155855186653
15	614	11.3429360292757	15.9580903911354	0.233584972555192	3.1987739823764	0.0389738492297815	1.15882547151571	0.0000100952949938364	0.0000184079274964569	0.000000000000316347431672885	4.85681944257963	13.807526916179	12.4267870752702	0.00530166142029945	0.00568743047657214	27.6767409890174	8.23366352584099	24.34303242627	0.251068501461189	3.96883245877836	0.120521695802491	0.500002875699423	0.0000163431089986147	0.0000571606519312946	0.00000000000126139052176881	4.1276415466372	11.0187952260087	4.79179843785669	0.00963359208661729	0.00683448825331375	7.10089670229386	1	0	1	15	2.10765225545371
16	500	55.1165883758108	7.91350022344416	2.04907605748381	4.18559757767806	6.49850964791623	7.16449545875232	0.366086823887124	0.0026368533991259	0.0239836606757048	4.38924748636009	15.7456136671217	2.38088295479432	0.0981904890953623	0.542853337753245	3.84488795520353	26.9169227679222	7.2086922904829	1.48168804117598	5.44600008711409	6.82089523081882	4.62512168022065	1.93753085854624	0.0192662968170115	0.176400425831768	4.81217968283005	23.6462321516584	4.38935161204226	0.248424235907367	0.650909520878511	8.481552867486	1	0	1	16	2.31019520462253
17	1744	59.8322304321504	6.52850349804048	1.4532353243121	6.03792292506636	5.36288817707824	4.70766327836527	0.0277636251910356	0.000872075329589681	0.0195905073406364	10.0460581521084	35.4027807051621	3.22685248352122	0.186917232264198	1.22732090901407	6.21730629196772	37.3078762820006	5.62102775456567	1.43271222423241	6.52801173128176	6.0829340728393	4.20552900628524	0.198782463693317	0.00679264961846482	0.150273351084709	9.68016800988623	69.7302754541989	3.84312991577508	0.494718630882636	2.44998970928267	7.31267702393901	1	0	1	17	18.6138117989549
18	2356	40.9416906480895	6.25068727175027	4.06153281927229	2.72605535719007	1.64325517729848	11.2262717899367	2.47122719094593	0.28968317067331	0.0155637170229728	3.45523610748248	24.574266513632	1.87628420826764	0.250381387998423	2.04232204864788	3.1207974256952	24.6521258657104	7.85166452986817	3.12291369454118	3.22725875281898	2.23238435114808	7.98576634551312	9.58668518735354	1.54944146258873	0.140605906382368	6.51528850140209	41.3211543393282	2.70983775204237	0.550446069137039	3.95699522329348	5.67491110769165	1	0	1	18	16.3239612677481
19	184	29.136302371206	5.64545817296862	5.65845100648124	5.62263255902085	0.150152811313728	12.7238335779412	6.99892629477457	1.63329821933393	0.00425283756837821	4.61177979662904	145.15178022646	4.2163970090578	0.175911663599746	0.738216106537105	12.2741885107413	23.1253713758738	4.08537574002372	4.32376548120676	4.80875187805322	0.305746979429094	10.3753410006815	12.0449436082724	3.84882489557473	0.0228015165356696	5.36807287742186	190.36651450245	7.06404716917926	0.19632163117633	0.756986489411398	16.2281818401638	1	0	1	19	3.77217669867977
