STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	15686	161.467260150316	0	428.54561108912	0	1	0	1	1	2.72464012811632
2	18337	1104.81838850803	0	2545.79731235425	0	1	0	1	2	18.9213445823844
3	11055	900.621915247067	0	1970.77286708606	0	1	0	1	3	8.83070155673576
4	1188	1866.20492439841	0	4458.21551633899	0	1	0	1	4	2.1467298043617
5	3179	1264.84444174732	0	3310.00060735892	0	1	0	1	5	4.26499461921813
1	16071	463.543124815711	0	1892.08184098097	0	1	0	2	1	2.87865112711804
2	8503	2533.17957595207	0	7241.15053743897	0	1	0	2	2	5.82889149605249
3	3949	3328.39943175478	0	11549.8845218457	0	1	0	2	3	4.31788420669896
4	7810	4312.11818691567	0	14760.6147743144	0	1	0	2	4	10.9134407696919
5	18381	496.232743442405	0	1485.78201154331	0	1	0	2	5	2.58541608767719
1	24574	268.948485303918	0	814.044089925491	0	1	0	3	1	2
2	5621	1729.55531257232	0	5187.66140578771	0	1	0	3	2	2.37388153158742
3	18986	4592.91505348377	0	8917.46285976249	0	1	0	3	3	13.7831543587138
4	18139	2061.63465682287	0	4655.65944092476	0	1	0	3	4	6.87493156298525
5	9900	694.538301262527	0	1856.69956937078	0	1	0	3	5	2
1	12683	218.618626983683	0	413.424549326633	0	1	0	4	1	2
2	4906	1300.12852075883	0	1558.36606515162	0	1	0	4	2	2.78503693381941
3	3784	3140.31801666599	0	3823.49922178151	0	1	0	4	3	5.27043020514697
4	2552	1242.67306572962	0	2685.81265873071	0	1	0	4	4	2.49683773390267
5	4312	721.05886247477	0	1649.1043335345	0	1	0	4	5	2.59036413086308
1	13387	212.664270563116	0	240.940731358618	0	1	0	5	1	2.34633105792844
2	6391	584.644501911318	0	716.682125615864	0	1	0	5	2	3.33189412178545
3	2750	1128.12141154463	0	1712.70135692388	0	1	0	5	3	3.42617969771107
4	6380	1236.49936709817	0	2551.46931492475	0	1	0	5	4	11.8415030194176
5	8085	429.732942633623	0	861.772806558844	0	1	0	5	5	5.06837350065784
