STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	7436	23558.7755904931	0	20753.928156348	0	1	0	1	1	17.3100334884242
2	5060	17463.5712262934	0	16020.2288236513	0	1	0	1	2	9.09237731607858
3	8470	13620.7512374395	0	10764.3991515637	0	1	0	1	3	10.2266035841968
4	8492	8059.99101788231	0	7373.62816850015	0	1	0	1	4	7.02343288994922
5	19987	2383.73268893459	0	4855.59595078993	0	1	0	1	5	10.8854997211141
1	9636	10721.6686142789	0	11742.2852234577	0	1	0	2	1	21.809195731269
2	6094	8856.00134833738	0	8922.53513935468	0	1	0	2	2	10.4804746158303
3	7931	3715.86074038205	0	5141.86228454122	0	1	0	2	3	7.86029099115073
4	25740	506.453925221192	0	2961.76517963035	0	1	0	2	4	14.6943168126148
5	5313	1.49410737885119	0	30.8002788493986	0	1	0	2	5	2
1	7414	8351.85268454872	0	15963.9392679636	0	1	0	3	1	17.4625088948486
2	8173	16006.1056777243	0	19267.9496152919	0	1	0	3	2	23.234374898032
3	12342	9387.91109798506	0	10150.9889164204	0	1	0	3	3	18.4845076548282
4	40117	1243.73920993628	0	5554.02803702821	0	1	0	3	4	32.8738453658811
5	9174	280.259360074382	0	2314.13031063973	0	1	0	3	5	3.13227971765911
1	1738	783.998757713862	0	2658.05155557396	0	1	0	4	1	5.99346455686384
2	3113	877.250010052194	0	1484.76290842922	0	1	0	4	2	5.99654365097066
3	3432	596.754478192282	0	953.103296696669	0	1	0	4	3	4.24377177433047
4	4037	187.11137210714	0	421.796697353223	0	1	0	4	4	2.209157569849
5	15917	12.0072918641487	0	73.7520529725704	0	1	0	4	5	2
1	726	6169.6585048428	0	11929.9543428599	0	1	0	5	1	3.48821926248238
2	2794	3756.74040208084	0	6914.13665278978	0	1	0	5	2	7.78023534668747
3	5082	1926.15142820174	0	3828.25407764701	0	1	0	5	3	7.83544719624785
4	12353	525.339606408946	0	1752.51646038089	0	1	0	5	4	8.71892457806625
5	16038	50.1915160201742	0	405.112081564217	0	1	0	5	5	2.6166990582245
