STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	23430	1630.38183177435	0	6335.09747223677	0	1	0	1	1	2.60051312079847
2	17732	9854.38761649208	0	27781.8145758308	0	1	0	1	2	8.63081465618701
3	2596	20950.2824748223	0	46037.2685891241	0	1	0	1	3	2.09386026955008
4	4642	52169.3360671218	0	81513.1625844654	0	1	0	1	4	6.62927963787534
5	1045	196691.241693567	0	237603.705705656	0	1	0	1	5	4.35013725039032
1	31790	11043.4159385837	0	35054.6871723491	0	1	0	2	1	4.40423832091604
2	4741	46489.5371579803	0	126243.101478013	0	1	0	2	2	2.36543924799987
3	13310	72760.5608147042	0	457128.803842404	0	1	0	2	3	24.0464422564436
4	2288	394548.673773558	0	1271958.02155813	0	1	0	2	4	11.5017251753448
5	2585	124121.363727788	0	408480.280054875	0	1	0	2	5	4.17316763219238
1	9471	2344.52315787241	0	13902.5684479928	0	1	0	3	1	2.17876052926945
2	16962	9737.70487033566	0	26815.1562688884	0	1	0	3	2	7.52620444400392
3	13200	37305.9801191537	0	80216.9135966396	0	1	0	3	3	17.5209842706501
4	20614	62959.3017716721	0	126792.171575996	0	1	0	3	4	43.2487273346913
5	16973	48786.0514177541	0	76997.7863936353	0	1	0	3	5	21.6249678971231
1	18227	1481.21829148273	0	3723.48074057437	0	1	0	4	1	2
2	2112	21739.8737765373	0	27445.7452648358	0	1	0	4	2	2
3	4873	34057.6778002919	0	56946.1310262459	0	1	0	4	3	8.16169609697125
4	1386	79118.2684238358	0	77385.5892794007	0	1	0	4	4	3.15459136024385
5	1639	49218.9806625913	0	46923.6906503486	0	1	0	4	5	2.26199115198276
1	16588	3596.96326662781	0	10018.7659998062	0	1	0	5	1	3.62770037061281
2	8635	22514.9083273814	0	58483.6921301865	0	1	0	5	2	11.0235194716531
3	3091	49034.629059747	0	48522.1516378678	0	1	0	5	3	3.27387584159473
4	1727	104249.727262475	0	164870.958331094	0	1	0	5	4	6.21526498507817
5	6952	69444.6807204689	0	115047.448226835	0	1	0	5	5	17.4586196348384
