STRATO	N	M1	M2	M3	M4	M5	M6	M7	M8	M9	M10	M11	M12	M13	M14	M15	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	COST	CENS	DOM1	X1	SOLUZ
1	5753	2130.30709658113	1444.14411800992	1321.12111275377	25.538399822422	132.068484667936	454.013744490382	903.118380558032	3.21080393272511	828.808531172648	2799.91641101217	30.7502952459062	0.851115945675673	103.53126064074	489.870310638171	38.2205459452356	6078.60575289634	2476.58265272637	2503.89010688588	72.2043242157872	374.043846798892	859.106863190914	1766.17247587165	6.87735847918015	909.381632360019	28393.8555655103	146.35754740185	3.66602347409011	443.57830662829	1759.04681284024	216.393947899785	1	0	1	1	9.18358167504156
2	7150	1791.35247186228	1287.29401055093	2121.88954734113	68.9711143234803	249.611619925321	417.723403299806	658.100286332591	6.68831455701776	1473.00583594931	1658.54916729094	61.3659015547377	0.580442753767902	79.1188387234427	142.837115250088	141.142140155461	8264.22742885295	3141.01248588824	3441.77845648735	155.075156030854	669.623781744847	1034.90243910327	1217.63880600237	19.2869445034738	2007.92842966885	10775.8597324011	511.439533651977	2.20995975032789	346.96934461777	1157.78817319938	558.075459453496	1	0	1	2	13.3510797349428
3	36542	3032.89359772545	1591.01545111705	4615.53066085097	1460.67868013197	281.029525665113	716.628442227252	987.986148444927	24.7057242663557	1461.765365278	2540.75765350288	71.7993268225174	5.49110509873632	128.435560326219	638.608076797145	273.367856023196	15490.5788105865	4593.07137124466	11016.780529817	4522.6705118795	1451.00814792209	2200.03094220763	2251.95177651772	97.1091774066508	1802.03232260494	42283.9849896553	496.991648311514	31.1796095612426	751.882863983941	4993.29020493905	1667.3083503226	1	0	1	3	85.7033955768154
1	4785	1253.39831670527	1249.69662334611	7682.70790504026	1029.4619102283	616.291727568767	37.4869892471634	266.836981158242	70.3504450909628	924.567384516743	2219.40980281293	43.2100455257196	4.69450319430964	130.474270423771	1125.3930318165	50.7984105566658	6437.47980094846	3793.42234416185	13715.7276139655	2199.80366011283	1594.32287402944	102.410469532646	729.030302567233	172.018678120057	1109.3583690799	18478.0571323745	126.173931385767	27.0796208124768	478.038925636981	4697.30590501354	230.834845479833	1	0	2	1	10.007983612074
2	47520	2818.09780690633	874.025230208694	5827.99321868549	723.490343953211	450.793428788925	166.606359869739	362.629692503119	164.508657014119	1234.9309460704	13344.5801882012	99.0603720967849	9.94748424471725	236.014084660692	452.11932560397	187.146293098403	48557.18347284	2679.874660267	13861.2222033403	3307.51847089955	1493.09101278675	721.673191707955	1137.08920980336	443.368191647205	2000.33807306304	349033.47508489	680.083745166846	53.9865836914886	3328.29335280455	4051.15346969441	991.618075579964	1	0	2	2	107.045473824243
3	2409	1074.38544016954	42.5827938621158	1054.6945969876	46.1348760907248	68.213356231694	2.58635809668132	1.59835733230325	403.492603643623	83.0957359907581	22424.1369893329	284.99388483627	13.0678153012071	10.8331714383997	9.0839627811603	1327.34690431369	4142.12897790069	226.729800745246	5763.15731525292	414.315054366569	242.614728645166	34.7666711409273	32.3440779274152	662.692115612776	342.79742026642	279357.464953995	683.116818613011	45.3719588752409	186.400875295023	144.32147668405	2160.06705778409	1	0	2	3	4.43073344584634
1	61215	2091.50636377643	1210.1178686919	8268.86431583509	1042.22720110252	294.816270021487	169.890353372912	563.106861826799	142.532337239518	1845.23516080082	7091.79993363809	79.6581547948314	12.0696529967124	255.421668914013	168.868682255668	34.4480647587225	15106.4600307344	3977.55938931261	25458.6285848109	4197.03573118728	917.387231840681	876.07544289384	1791.4165237746	359.812945831414	3070.02656142447	90644.4591981475	437.559941439381	82.0629337810582	2030.17006947317	1711.94458863532	258.213371853309	1	0	3	1	136.876124037858
2	6589	1355.786597821	237.956716152191	3324.9328295354	224.918453564481	512.141020202417	4.05936345093754	40.0011962187868	577.589215688359	396.429573063806	18783.0423009876	644.796511135951	32.2975542975532	129.355802538109	160.25321919349	1344.59481566141	6897.94396126235	801.20747043609	7390.0036423586	1258.35634916383	941.890546564534	59.6056643020168	436.954696841073	1067.25841145863	735.357437906652	278467.35745523	1348.49187377308	127.855023720445	866.511618067879	2525.53995617296	2190.07714187214	1	0	3	2	15.9546048587329
3	9416	512.442300970861	251.828418396997	3441.83960946552	111.141572630235	205.050395936537	3.34359704078789	43.1855160213065	487.720469548642	346.048982455761	3842.66108512846	511.332726916823	20.1244532072689	73.6143823258341	76.6865265386944	749.080767855335	2627.74959543667	960.52162489191	6364.64020047368	413.918027009378	505.045951319296	21.1225487831332	282.328246660644	937.350741847754	614.681943725869	71229.6396525398	1352.29364079225	68.0301104109428	383.96144345747	843.422308118229	1588.37309437603	1	0	3	3	17.2036762623227
1	13453	540.238452685873	230.884175479038	4007.30383796177	489.678390720275	293.412881334609	1.43366732937466	68.289372972443	442.542518663178	534.629684729435	143.174951226042	131.751757499927	28.4121532176959	53.4596184417381	14.3648207837464	114.969967951939	1747.10417734198	469.291385445382	7846.14243096974	1084.88033576157	1362.47415011642	6.05129609048886	270.57202904981	1500.50597559125	695.029094036565	805.407563692327	3108.09270234599	169.812364320734	265.103876519786	54.1566083670785	872.252218180927	1	0	4	1	29.6320477669593
