STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	23430	10.112654590731	168.345931573976	1	0	1	1	24.1256830719638
2	814	44.522932612389	643.646148444111	1	0	1	2	3.20461812180211
3	18029	15.045431493495	108.510092121149	1	0	1	3	11.9659304839281
4	1694	81.0466676488686	344.720893367103	1	0	1	4	3.57178835606655
5	5478	419.089504328502	885.959799072275	1	0	1	5	29.6852525763194
1	21802	8.17009692314604	53.4620179677567	1	0	2	1	8.89331693799963
2	9262	24.5813079987119	82.4076926292103	1	0	2	2	5.82364130941481
3	11176	78.4669810264693	178.540191883376	1	0	2	3	15.2245504385595
4	7282	157.422538900592	330.629750888647	1	0	2	4	18.3702341331398
5	5192	337.288878883456	708.65055019983	1	0	2	5	28.0730047713537
1	56562	45.8624615264072	271.306864536921	1	0	3	1	53.5260312292905
2	5808	187.780928867666	459.940755956643	1	0	3	2	9.31768460174117
3	9064	454.445614536089	1004.40138928419	1	0	3	3	31.7546042774083
4	2904	929.566442176995	2136.38470282586	1	0	3	4	21.6399162186665
5	2882	560.188815693617	1183.89567541506	1	0	3	5	11.901094782187
1	14487	37.8630877036048	176.153088923688	1	0	4	1	6.14553912045485
2	1056	297.064782486563	2446.32703609269	1	0	4	2	6.22113602912377
3	5720	138.523927572815	843.430502473521	1	0	4	3	11.6181397534203
4	1650	638.691008554458	2533.29898387875	1	0	4	4	10.066109664497
5	5324	301.980776380178	568.907517138253	1	0	4	5	7.29408774506067
1	7007	42.8152135055859	267.449400760277	1	0	5	1	4.61779670840728
2	1903	63.0078765752296	674.664384933059	1	0	5	2	3.1636442115255
3	15763	50.6399935156638	222.67342875149	1	0	5	3	8.64904855538124
4	6996	162.03991026344	623.578830150482	1	0	5	4	10.7498456094775
5	5324	644.399296469701	2121.37800845726	1	0	5	5	27.8302541471909
