STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	18260	20058.4206537368	0	8589.63748844212	0	1	0	1	1	11.8744693657825
2	13200	15331.1155396874	0	7350.63402761926	0	1	0	1	2	7.34577014139625
3	7997	11712.6183348173	0	6020.15566507967	0	1	0	1	3	3.64479762831274
4	4983	8612.60234188575	0	6215.71447077286	0	1	0	1	4	2.34487958756636
5	5005	4277.39321193381	0	5957.92795868825	0	1	0	1	5	2.25755288119153
1	13420	22459.2025287644	0	9083.00003716454	0	1	0	2	1	5.81525563138142
2	5896	19084.0645169608	0	7527.74189443469	0	1	0	2	2	2.11743054396506
3	7700	13261.9365045066	0	5825.5481699856	0	1	0	2	3	2.14000358840199
4	12969	7301.59525663203	0	3747.89197073434	0	1	0	2	4	2.31889205862978
5	14729	3353.14458622732	0	3938.96954019321	0	1	0	2	5	2.76785199448096
1	6391	17941.0440854998	0	12579.8150364423	0	1	0	3	1	2.00835809333539
2	18920	35816.6468937305	0	23496.2148355413	0	1	0	3	2	11.104962954221
3	17314	16480.750137237	0	12465.7942741338	0	1	0	3	3	5.39157245772403
4	13662	10073.1121804009	0	6922.74528633863	0	1	0	3	4	2.36260278274528
5	20933	4671.10368979214	0	5206.50929505268	0	1	0	3	5	2.72255209817232
1	5687	6240.29774393987	0	3524.10931598721	0	1	0	4	1	4.01781401829429
2	12452	4851.9760164308	0	3667.64187464641	0	1	0	4	2	9.15552524541583
3	4345	6502.70312603929	0	4812.49801235309	0	1	0	4	3	4.19196428488542
4	3421	3842.74464652026	0	4440.51117981699	0	1	0	4	4	3.04539248646009
5	2332	5014.18429019681	0	6439.22939947905	0	1	0	4	5	3.01036858520873
1	5225	11315.6314958342	0	7943.53491936623	0	1	0	5	1	3.27908092335503
2	4257	13984.4970827269	0	11086.632057415	0	1	0	5	2	3.72868173556672
3	6017	12608.5450589542	0	8785.40176604027	0	1	0	5	3	4.17631905143376
4	8459	6990.12352722928	0	4454.65596466159	0	1	0	5	4	2.97704380252124
5	13035	3293.4927379283	0	3065.19648273612	0	1	0	5	5	3.15661332051385
