STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	11308	124.031238003515	0	96.6283256852309	0	1	0	1	1	13.4116736535075
2	15895	191.150351135444	0	148.958619201122	0	1	0	1	2	29.0615579881979
3	7997	250.895740789014	0	212.335863127893	0	1	0	1	3	20.8421813706294
4	9658	407.956432839956	0	294.642589563297	0	1	0	1	4	34.9281390104831
5	4587	245.747998157055	0	197.565971516115	0	1	0	1	5	11.1232988992996
1	5676	854.739826760807	0	629.883000739669	0	1	0	2	1	9.15320618009805
2	23331	1215.76566972837	0	680.730317188394	0	1	0	2	2	40.6611275042936
3	7029	1698.36272765281	0	792.434022804459	0	1	0	2	3	14.2602660269706
4	13827	2177.99485747541	0	892.19970573296	0	1	0	2	4	31.5835547890544
5	4851	212.212893195889	0	167.880518454907	0	1	0	2	5	2.0849831376435
1	23408	1348.15464867671	0	1503.17412024082	0	1	0	3	1	54.4484462754368
2	27060	2276.47130304436	0	1443.5421226543	0	1	0	3	2	60.4462197914614
3	17094	3293.62993099307	0	1843.60874092957	0	1	0	3	3	48.7668103213302
4	4466	2232.31413270119	0	1979.51501942824	0	1	0	3	4	13.6801044270668
5	5192	473.279473836775	0	384.040556249731	0	1	0	3	5	3.08548661257335
1	2684	918.298845288645	0	740.597550439855	0	1	0	4	1	6.27091915247556
2	6105	1482.32392607383	0	750.117830220066	0	1	0	4	2	14.4471298402229
3	8261	1735.17110526627	0	873.475261205782	0	1	0	4	3	22.7640562657512
4	8679	1970.51207701591	0	772.561547188477	0	1	0	4	4	21.152864890576
5	2508	1462.04066340804	0	717.51909853503	0	1	0	4	5	5.67711140184136
1	10868	878.720575686424	0	427.21222599395	0	1	0	5	1	25.1511522975993
2	6743	1018.57473722878	0	441.980121099195	0	1	0	5	2	16.1443468917418
3	7337	1252.77445462447	0	584.879303181398	0	1	0	5	3	23.2460601352784
4	10340	974.168906330994	0	579.48286663071	0	1	0	5	4	32.4582964904965
5	1705	689.672388566177	0	564.560451289779	0	1	0	5	5	5.21434088203057
