STRATO	N	M1	M2	M3	M4	M5	M6	M7	M8	M9	M10	M11	M12	M13	M14	M15	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	COST	CENS	DOM1	X1	SOLUZ
1	368	16.8232044505368	26.5610239443823	17.0669372090723	1.13276617649793	1.82289525615111	17.0019806688102	14.6108143939001	7.00353442922255	0.0148551965021401	0.0168541726756081	22.1968811175385	0.146272132552057	4.71658741789509	0.910269058419271	0.129107592296015	13.5350882501152	46.4545959099819	10.8611695686127	1.3846139756182	2.72400202123551	9.4066606804138	22.1726149476389	11.860890859503	0.0700099256749054	0.0277371055145633	57.5116685603563	0.222947857226347	8.46143125533911	1.64456863775623	0.386860859498498	1	0	1	1	2.19319271424653
10	1385	119.019595896141	29.063648099589	17.2165085355511	3.89492398560509	19.6226337634658	22.5500713453589	6.84872939552484	6.81034455500386	4.82098038025946	1.27385957837501	23.4233405278981	0.684262244568806	2.76458587519156	1.10473744872067	1.0708891206167	163.983977998181	82.9811589643979	20.5455938402387	6.76138705941354	31.5214344937592	15.6190851866847	13.4836935502512	21.693745170451	20.0846387925198	2.08814149130129	105.979888013481	1.48408073944981	18.8071644529959	3.76141406561931	4.446617307643	1	0	1	10	27.610534802818
11	4260	96.5164870513132	11.5871572580373	14.8112006221069	4.89457611421929	5.3547523706885	19.7973859468477	3.05883085501456	0.816148342046368	0.11922618112087	3.04490199599235	63.1136102947425	1.35892909246851	2.5762306221419	3.91175435802184	1.83863950276512	129.487587070298	33.4029260092273	29.1152301149659	5.3416837014295	8.69909661019062	19.4595180489886	8.11334998555757	4.49158038431469	1.11051931927439	4.32436606119292	195.303227740402	1.89962503228191	8.97942269910139	12.7512426599026	4.1010641157355	1	0	1	11	41.7002225882057
12	1544	18.0439337455266	16.0295211009088	0.771936896638571	4.11204028416716	0.281324152084972	2.51246108988677	0.00726037237503399	0.000297770180618782	0.000012480035575718	3.99014248200268	36.0045093605195	9.75526557592328	0.071169525304735	0.137279165029145	23.7848143470086	20.3897484265039	39.3527677148196	1.32719876524503	4.84728671239941	1.23914200284342	2.56032267810323	0.149683255742205	0.00188767723276597	0.000415350529894981	4.1527289211523	63.6971834721099	6.68851343776185	0.344484777045693	0.762655034742328	10.7935297033313	1	0	1	12	4.21123284651875
13	1385	73.4589487452688	8.95084587353838	1.66267817880044	6.35994491526501	7.89432059246519	5.50451744457491	0.199067932052625	0.00236699838128787	0.0310348302206319	8.92985542267014	17.1519047382978	3.09398675296631	0.0777472133127585	0.502639369599098	4.47433439627848	53.3987243463173	17.2937980134819	2.21069302742475	8.00912562972214	8.67625558833484	5.39959099074531	1.43370304498999	0.0222790440988117	0.257990123619112	10.5223557603266	54.4025591082901	4.97991877727503	0.271513148183475	1.15662709168408	7.66652053793514	1	0	1	13	5.76518417565346
14	941	45.1139412070183	4.74587051857797	1.33643129656492	3.70209287012186	3.07243943564633	4.8710824885093	0.022796824059975	0.000678188874373997	0.00228875142791958	7.57014280437129	34.3622103436794	3.34433132039501	0.183213376533682	1.2842525611539	7.08764542419735	51.3952747315025	5.16785612791004	1.82163461843634	2.60239145306567	4.72341140054929	4.66651812267157	0.125668909025013	0.00541929300243836	0.0165349050636794	8.3202014670135	128.588563584307	4.05170620994998	0.634265144346033	3.50369621563802	8.4457224676463	1	0	1	14	3.39560122251523
15	4140	39.2925716648909	7.23054773547457	4.57060062767059	3.87573339707197	1.53096117092208	11.0398069232649	2.96172396973869	0.34560140251816	0.0113536988765143	3.91299025409572	46.7940946936138	1.72954498434451	0.212072347662276	1.79520024329251	4.14629930786244	37.4086460166951	12.7871683697674	4.73574170184683	4.31344269579122	2.97076919467579	10.5035779956299	9.49750262226079	1.62160792612837	0.12965877676351	7.11556296784051	114.416036423257	3.09833535550294	0.907537106405947	8.6049245124865	7.30605222234688	1	0	1	15	19.1223270460298
2	745	30.1107797639189	25.2718987351631	15.9585049600934	2.70687375657008	2.96486670644059	16.5531674068661	11.1397500693562	4.74536752434754	0.0147693464578027	0.0595237808675997	24.8732542661421	0.519217761806892	1.50816379161417	0.496932963360638	1.20876372539506	24.1056518483035	47.5791741069862	14.8143460752558	3.2151688027759	3.35248947010344	10.5775795779942	19.2655263390118	9.03325631858354	0.149550337960592	0.0981364168927011	75.4108456697694	0.728414307406157	2.97728164275876	1.22994232322216	2.39327430018294	1	0	1	2	2.57898815107521
3	464	47.816084513765	91.0474978355267	19.2638909500264	4.48007717692957	15.0608037199534	14.84573565494	3.88649308097358	4.97698733634253	0.307043002030882	0.0989086723648612	26.4016111961011	0.494916190020881	4.02641353118417	1.16111764409996	1.24560619492095	25.9864661287047	173.613162933468	19.7860321402202	4.36921899342441	14.4165696849206	7.90209043812152	5.90701356323253	9.81683802000257	2.03187469951634	0.165809487244807	91.657596062394	0.913877346266822	20.1553889289972	6.31519516550592	3.59272261305609	1	0	1	3	6.52250068260236
4	669	44.9720947733347	43.1621327132827	23.1248212575556	2.50290418450512	17.479962507967	21.190374755052	14.2669246890499	21.5998315303748	7.69389163294333	0.127614360904095	7.20899808531648	0.205085162968183	4.66243186083024	1.54461320348181	0.190892772273654	45.1612154667895	97.9441266348914	24.7171553832992	3.55780056544577	19.9982071645375	13.7151533674834	19.3912620779698	41.5342976758695	23.8645334375712	0.289971854349174	30.5044241123342	0.508374938601981	48.3330738792498	17.1414788776976	1.15668313060866	1	0	1	4	24.9985494480175
