STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	5808	19290.0427958635	0	14785.4447672044	0	1	0	1	1	2.24957342653105
2	6127	22256.6765795258	0	17199.3468427288	0	1	0	1	2	2.76057154527901
3	11022	18680.0041786437	0	13376.0021170649	0	1	0	1	3	3.86212128183872
4	15598	14156.9173235227	0	9997.91576092597	0	1	0	1	4	4.08523986717194
5	10890	7781.46011761485	0	11282.8839042426	0	1	0	1	5	3.21874944479404
1	11066	15548.5587875174	0	13787.8077774647	0	1	0	2	1	3.87179200484189
2	10098	14891.5465219915	0	9191.60796016295	0	1	0	2	2	2.3553366594575
3	14872	7342.16870521908	0	5196.89040862419	0	1	0	2	3	2
4	18678	3044.74906046	0	3202.17012448353	0	1	0	2	4	2
1	11528	11535.3335126328	0	9282.8913968133	0	1	0	3	1	2.57853291104312
2	31889	13329.9545530614	0	10625.5671109474	0	1	0	3	2	8.16447870600305
3	14960	8550.2648768334	0	6379.41268240892	0	1	0	3	3	2.29957581527467
4	18843	2903.73294336576	0	4014.70263235885	0	1	0	3	4	2
1	3619	2117.7673328635	0	1292.41244422137	0	1	0	4	1	3.11419973733824
2	7909	1429.45279334911	0	1022.54442780491	0	1	0	4	2	5.38468759238355
3	4334	1058.22578736124	0	827.55384301335	0	1	0	4	3	2.38804175605416
4	6842	802.456862423142	0	683.28613787349	0	1	0	4	4	3.11273701078489
5	5533	506.207986426407	0	712.626997854839	0	1	0	4	5	2.62530455064296
1	5225	3695.99050714741	0	3819.09586461939	0	1	0	5	1	6.29073949877433
2	3377	2944.80914762282	0	3430.16141196901	0	1	0	5	2	3.65174517598134
3	17039	2426.43331215178	0	2135.25597942142	0	1	0	5	3	11.4696164799295
4	3344	3531.54833632673	0	2547.26504514095	0	1	0	5	4	2.68531508421975
5	8008	1649.55884442776	0	1799.42296587813	0	1	0	5	5	4.54268026403281
