STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	4169	18.1125370722325	96.7086397079949	1	0	1	1	3.17687046461142
2	21065	7.37471893068736	28.717507522834	1	0	1	2	4.76662014696347
3	9955	10.6570740391864	106.071031929625	1	0	1	3	8.32032701284626
4	1892	40.8255759693928	378.904217765517	1	0	1	4	5.64875721457774
5	11627	2.97475963121392	15.4737722908371	1	0	1	5	2
1	12969	5.70716822374031	23.9868692343917	1	0	2	1	4.67716338647692
2	1452	31.8794562643065	235.615324912826	1	0	2	2	5.14366450830532
3	19602	5.60591186184127	40.9661726368608	1	0	2	3	12.0733630216933
4	17908	1.72661257146649	5.60710459276573	1	0	2	4	2
1	41250	1.38655506195636	4.59214679792294	1	0	3	1	3.05706732370081
2	23804	12.5363190645005	56.0708479075273	1	0	3	2	21.540330003224
3	6391	38.897220255942	113.742298999859	1	0	3	3	11.7315692086399
4	4015	2.40601205470743	4.62015229354084	1	0	3	4	2
1	9152	1.7803987455833	4.12543205741847	1	0	4	1	2.79866776600104
2	7898	4.57962974751072	7.68545836849447	1	0	4	2	4.49938130077344
3	6930	8.94311120101831	17.0411521610588	1	0	4	3	8.75382951398108
4	3421	7.39805116960915	23.4758608982647	1	0	4	4	5.95306325210361
1	22561	14.1899904146779	52.5680826752852	1	0	5	1	2
2	748	224.416959395619	1740.50685668773	1	0	5	2	2.01739190714822
3	12144	9.24906065073496	62.3079172910529	1	0	5	3	2
4	462	71.877483290998	930.151286102846	1	0	5	4	2
