STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	44209	283.758427625735	0	4337.06824956672	0	1	0	1	1	2.21307712663957
2	2475	25835.1833487647	0	64179.2058428552	0	1	0	1	2	2
3	1738	153862.081346625	0	189954.60012387	0	1	0	1	3	3.81056337719489
4	1023	252611.851165602	0	280841.935268342	0	1	0	1	4	3.31609674678653
1	34034	37.1012087364551	0	572.983516445328	0	1	0	2	1	2
2	11528	3708.82927666537	0	26271.9175889383	0	1	0	2	2	3.96235091835127
3	4389	14109.588975287	0	55126.4460161994	0	1	0	2	3	3.16543040711576
4	3476	214279.212013445	0	153885.534212338	0	1	0	2	4	6.99817436018541
5	1287	140660.171169135	0	147763.06991538	0	1	0	2	5	2.48800727995075
1	55891	37.3643474199575	0	1145.52239303176	0	1	0	3	1	2
2	9999	692.344930444929	0	8750.94522321212	0	1	0	3	2	2
3	6138	7969.51842494933	0	38311.7564272794	0	1	0	3	3	3.20687114035381
4	2288	118265.431864451	0	124914.341525773	0	1	0	3	4	3.89754273134684
5	2904	197147.680786928	0	157253.041030941	0	1	0	3	5	6.22756439630163
1	9152	213.948265219223	0	3456.02707435784	0	1	0	4	1	2.53772683012032
2	12914	677.070972819772	0	5700.17554929328	0	1	0	4	2	5.90609919421265
3	3663	6380.54064339302	0	15218.336246488	0	1	0	4	3	4.47255631900248
4	814	26356.2552344804	0	36676.9140730297	0	1	0	4	4	2.39534964988209
5	1694	45480.7513659288	0	50712.8540705623	0	1	0	4	5	6.89260169771079
1	21846	22.7052705781597	0	167.67241932938	0	1	0	5	1	2
2	8041	131.841934611172	0	626.07180288391	0	1	0	5	2	2.55461204239804
3	3509	1137.93806526751	0	2691.78658109036	0	1	0	5	3	4.79308069343338
4	1518	6020.95483680303	0	7585.88694683123	0	1	0	5	4	5.84344399784829
5	2079	3558.03311915988	0	4629.11365214985	0	1	0	5	5	4.88363369419504
