STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	8657	29.57669597739	114.246552809634	1	0	1	1	2.63930648840647
2	10835	357.980203588668	1205.80466029218	1	0	1	2	34.8646393203275
3	2827	2169.73562580064	6453.08653473715	1	0	1	3	48.6824695060632
4	38632	484.039650510457	1539.91757850522	1	0	1	4	158.753742412406
5	4928	1691.20403839093	9336.5399257532	1	0	1	5	122.782355537383
6	12947	118.032241883441	431.319381869927	1	0	1	6	14.9020983460254
7	28501	210.316563702468	1882.8204295724	1	0	1	7	143.201742697905
8	65274	64.2923198181789	238.397888948631	1	0	1	8	41.5261755432706
9	78551	3.69127210691463	10.6711777186267	1	0	1	9	2.23688354115124
