STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	7799	2.71269381385429	0	2.07042637918398	0	1	0	1	1	8.63198053565999
2	24156	3.05312092127653	0	3.36060622245717	0	1	0	1	2	43.3964683706607
3	12012	2.93773074664966	0	2.8849287166066	0	1	0	1	3	18.525167775437
4	671	4.62712546759402	0	5.61976265546661	0	1	0	1	4	2.01582224708962
5	4807	2.94983856578418	0	3.50758867814118	0	1	0	1	5	9.0135219651455
1	11726	16.1094248777232	0	18.5234461438414	0	1	0	2	1	2
2	7876	37.0532977023854	0	101.37045236695	0	1	0	2	2	6.39413357414229
3	4598	39.2207628781277	0	116.796798334703	0	1	0	2	3	4.30095122397171
4	5687	63.3442898077969	0	103.538065219555	0	1	0	2	4	4.71571864669344
5	24827	25.2395762172549	0	18.4914983275954	0	1	0	2	5	3.67672340140518
1	22308	21.0208055560252	0	45.7205818309994	0	1	0	3	1	6.70071894794452
2	9691	48.4942598028009	0	67.884080255991	0	1	0	3	2	4.32200783595274
3	13948	87.5056746543229	0	151.204963342517	0	1	0	3	3	13.855653181826
4	18084	90.8594383340446	0	205.452684127968	0	1	0	3	4	24.4093006114609
5	13189	98.6565684690045	0	105.310254592214	0	1	0	3	5	9.12497218049735
1	16170	92.8616371171066	0	179.008238043119	0	1	0	4	1	2.01340416281778
2	2486	650.076772746618	0	1136.86033378622	0	1	0	4	2	2
3	4609	1333.36032694491	0	2000.64376682022	0	1	0	4	3	6.41393268883628
4	2255	897.766529190606	0	1661.52027208281	0	1	0	4	4	2.60615424055281
5	2717	1293.71711832693	0	1704.32122885185	0	1	0	4	5	3.22098732928609
1	20955	1797.33853926178	0	3588.82359315784	0	1	0	5	1	2.40833821142401
2	6831	10348.1493483205	0	14366.2506434884	0	1	0	5	2	3.14271808243893
3	2211	24242.8532137687	0	44062.5073222142	0	1	0	5	3	3.11986390042377
4	2211	19275.3041375728	0	38886.2203692689	0	1	0	5	4	2.75335477999215
5	4785	10034.1530289715	0	26319.2428901777	0	1	0	5	5	4.03304468617303
