STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	29458	41.5338043976219	0	92.3430980405787	0	1	0	1	1	5.94098904570307
2	6479	90.9764706170075	0	157.011615531839	0	1	0	1	2	2.22172762554066
3	7887	281.588313628516	0	284.633957954208	0	1	0	1	3	4.9028612815952
4	4334	530.398161937617	0	774.826804507108	0	1	0	1	4	7.33406232727612
5	1287	2249.9006430884	0	1364.82802390962	0	1	0	1	5	3.83625556299822
1	10120	260.498913521487	0	707.415694479069	0	1	0	2	1	5.98466024414726
2	19701	616.34351580844	0	1087.61459998942	0	1	0	2	2	17.9121450208765
3	7117	1931.44550388077	0	1827.93628136091	0	1	0	2	3	10.8753267845037
4	13046	2914.65017946137	0	2556.6097772656	0	1	0	2	4	27.8821408341644
5	4730	4302.15946801482	0	2055.8266104351	0	1	0	2	5	8.12890261748374
1	23804	316.705957832226	0	833.83327269367	0	1	0	3	1	9.56901340826344
2	13607	1112.44302550768	0	1480.5837834572	0	1	0	3	2	9.71255237457359
3	31647	2871.25413669102	0	2731.23607682528	0	1	0	3	3	41.6706032913711
4	3168	9533.76993586618	0	8643.97436565395	0	1	0	3	4	13.2019062323183
5	4994	5884.02165241338	0	3128.8341493948	0	1	0	3	5	7.53301932688952
1	9493	2461.12353199648	0	6241.7571432829	0	1	0	4	1	11.1168136715865
2	10934	6328.96982722406	0	13967.9499027201	0	1	0	4	2	28.6537664662101
3	3828	14414.0781860541	0	19689.9171896925	0	1	0	4	3	14.1411847890703
4	1870	10854.1167507571	0	7782.07461456931	0	1	0	4	4	2.73027866697799
5	2112	7800.08979692559	0	4979.54842804769	0	1	0	4	5	2
1	18557	1567.02833938197	0	4171.08519349503	0	1	0	5	1	26.7644793985712
2	9933	3002.02355022903	0	5231.96052646291	0	1	0	5	2	17.9699499031346
3	3311	5838.05076502759	0	6654.11788606076	0	1	0	5	3	7.61818725869942
4	2992	13954.3598162535	0	10770.0766356143	0	1	0	5	4	11.1424926162643
5	2200	5986.43871713259	0	6510.49053706425	0	1	0	5	5	4.95265829302281
