STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	7436	23558.7755904931	0	20753.928156348	0	1	0	1	1	17.3038644756875
2	7689	17066.9564872389	0	14923.4475683657	0	1	0	1	2	12.8659672008374
3	6864	11895.2617816212	0	9418.53865177546	0	1	0	1	3	7.24876823295416
4	9471	7331.43623235589	0	6942.15616355492	0	1	0	1	4	7.37214095686841
5	17985	2085.6049211943	0	4814.1626089525	0	1	0	1	5	9.70810830029255
1	4906	12472.241714615	0	11741.3012383207	0	1	0	2	1	11.2895031117197
2	9988	9017.46704347043	0	10408.9347315153	0	1	0	2	2	20.375856443101
3	1958	6825.32424630535	0	5100.31803052903	0	1	0	2	3	2
4	8019	3027.26687421205	0	4841.00303115135	0	1	0	2	4	7.60828234877528
5	29843	365.315421471394	0	2650.7633559085	0	1	0	2	5	15.504026083898
1	6842	7988.70241341904	0	15559.9347376014	0	1	0	3	1	15.7530155398017
2	13585	14577.6262391546	0	16899.4821547111	0	1	0	3	2	33.9708098261281
3	7502	7452.46359731923	0	9073.17128187779	0	1	0	3	3	10.0718449111091
4	39479	1263.01560126028	0	5596.56239067937	0	1	0	3	4	32.6934199911602
5	9812	265.34777131891	0	2239.1195172162	0	1	0	3	5	3.25093042847781
1	1661	808.505843252294	0	2716.19145952388	0	1	0	4	1	5.73401057960376
2	4323	869.927555728059	0	1409.55997343765	0	1	0	4	2	7.74456933892438
3	2805	444.423411957554	0	730.843221558134	0	1	0	4	3	2.60546694075706
4	4862	124.18494415718	0	326.00044641915	0	1	0	4	4	2.01447381872026
5	14586	9.18684129066612	0	57.2971221807541	0	1	0	4	5	2
1	726	6169.6585048428	0	11929.9543428599	0	1	0	5	1	3.47632358812647
2	3498	3620.30292251837	0	6575.523754073	0	1	0	5	2	9.23198200169842
3	4378	1740.79822260527	0	3575.48528485456	0	1	0	5	3	6.28283342062199
4	12166	532.931283673976	0	1764.84991317242	0	1	0	5	4	8.61787882100542
5	16225	49.9753278720294	0	402.797338492619	0	1	0	5	5	2.62310750936962
