STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	11308	8.87380350892269	0	113.353753953804	0	1	0	1	1	2
2	12122	510.548143876524	0	6613.91333686031	0	1	0	1	2	6.89038827965982
3	21142	127.448771826319	0	1160.70420120299	0	1	0	1	3	2.10900952276388
4	4081	4853.63360111103	0	13138.8231217547	0	1	0	1	4	4.60822819393977
5	792	15991.2762385708	0	30817.2702345578	0	1	0	1	5	2.09763665808228
1	34034	41.4941606905789	0	644.824906201611	0	1	0	2	1	3.120662874543
2	10538	673.885017360066	0	2571.10483690105	0	1	0	2	2	3.85274296216992
3	5016	1232.87710760617	0	4405.05076442115	0	1	0	2	3	3.1419589138405
4	1617	7939.92060204577	0	9967.27218693489	0	1	0	2	4	2.29180886102947
5	3509	3796.5238918414	0	8837.19947037368	0	1	0	2	5	4.40950746575281
1	20977	22.4787873340579	0	200.724280920751	0	1	0	3	1	2
2	8063	201.087124291738	0	3717.65010423274	0	1	0	3	2	2.26348604596483
3	35959	174.884849191472	0	1256.54857102887	0	1	0	3	3	3.41192546591773
4	6622	3182.02428424765	0	7783.17135651187	0	1	0	3	4	3.89187082821179
5	5599	11391.2533201215	0	19931.1394389901	0	1	0	3	5	8.42665558973403
1	12177	370.543791843527	0	3068.09828638922	0	1	0	4	1	2
2	5258	2092.22657996945	0	8777.73290548175	0	1	0	4	2	2.20027358100453
3	924	6369.15563523042	0	41731.0219116873	0	1	0	4	3	2
4	4741	5867.00293012244	0	11940.7295684911	0	1	0	4	4	2.69882396916844
5	5137	15849.9133631429	0	19217.8469155604	0	1	0	4	5	4.70639133694252
1	22352	225.59658332226	0	1308.24058531938	0	1	0	5	1	3.18110678964041
2	7172	1058.52125802914	0	2605.17195389876	0	1	0	5	2	2.03259529891129
3	2453	3784.74303632188	0	8771.19384825391	0	1	0	5	3	2.34061777742968
4	2772	8094.72226033693	0	10944.8997715156	0	1	0	5	4	3.30049634824371
5	2244	6229.94910277447	0	12921.8905055245	0	1	0	5	5	3.15444639088606
