STRATO	N	M1	M2	M3	M4	M5	M6	M7	M8	M9	M10	M11	M12	M13	M14	M15	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	COST	CENS	DOM1	X1	SOLUZ
1	475	20.3598837907525	28.4112767320679	15.7623463725183	1.54734050320419	2.53352962695862	16.3457780586314	14.2797305393757	6.27776664541718	0.0196534392522726	0.0306173090456304	18.4589201117786	0.18059177879808	3.82314414108755	0.772747486853015	0.25408693749462	17.424010965077	58.4355919248659	10.8684280221255	2.00511245835465	3.37776736938688	9.46687376677777	21.6432083467665	10.8152464003591	0.0997812452324886	0.0514798417235878	51.6732446313996	0.264791299826975	7.65123520532963	1.48825895156861	0.621687677303074	1	0	1	1	3.22497819035903
10	2440	65.2115464197704	11.809954520782	13.2557951136764	4.14438390650174	10.944162022856	19.0265832363637	9.47796907006967	3.57510516093837	1.65127178624281	0.877640572747435	18.0940946293075	0.512801021879965	4.35272502476891	2.56189655369094	0.581172028199167	73.0902970734784	33.7182357350778	18.281869156509	6.30330164378829	16.9510427995791	13.9690463599064	19.7955386505645	8.70570490854974	7.16621409910861	1.67630760635577	66.196480699612	0.780443564472971	13.42099711648	8.92011669521578	1.90436095805964	1	0	1	10	31.3321225584429
11	431	60.3945002938954	9.14091110116246	10.4638829921513	7.41534572077604	6.13703975742588	17.8349893946732	5.95985430959153	1.32505259766216	0.174920761521054	1.90173697967038	34.7039000911635	0.409065618362547	19.9911843961265	10.0483889688376	0.560020598300198	51.0536942552654	27.710236951163	10.2869355590532	9.38593714977547	6.54351952857445	11.65842142531	12.6868854876795	3.32054564077339	0.916628722495981	2.5504073158097	107.856320389588	0.620518908779477	84.691514960105	38.7405602383417	1.9485173569464	1	0	1	11	28.2475517946746
12	1700	93.5003008364393	28.8300068129106	12.1953101325454	8.00280084886508	13.1443700594313	15.9228215064415	2.50657936096404	0.841440713671155	0.112960811934474	2.42987850610025	50.7333322702131	0.898040720824434	3.13671860484287	2.51972693252583	0.579204166213681	85.7353296171383	96.2887014831301	14.0793093389055	8.58326808950551	16.1178480431426	12.3224689923249	7.23761017663895	2.69653522656164	0.955046615885225	3.07355059035454	200.571822550469	1.0428856805584	9.5119351331466	6.44711369516506	2.07647715340682	1	0	1	12	17.5953145876083
13	1218	81.6964704346795	15.2685890656802	13.6827050198696	4.40047759310285	13.3437356889949	21.4602987641691	7.80782475630971	6.0160448190169	3.07821193444317	1.35227134913123	23.5248971708921	0.794985746294134	3.41407897403302	2.09717970263146	0.661622650512178	117.402134161636	40.7858285365707	17.8573559589517	7.36528409277096	19.2013396254201	15.6817782291833	12.7308194321072	13.8037295267068	9.9484214901267	1.93505018372629	112.759126425807	1.35857201515611	13.0557392650034	9.66097569321196	2.5837562877659	1	0	1	13	17.3413299647217
14	2303	114.800554898095	24.6959444828474	17.992902457402	3.0627455699849	19.1700245534001	23.5593754228724	7.4815220308737	5.46908528248636	4.41003758499112	1.05686327476502	15.7254270812316	0.479222027934314	2.61141106059225	0.999599597784525	0.32521396529764	157.930756692952	71.4000323886971	22.2137196092038	5.24878407798175	30.0379897531861	15.8987226456073	13.7758528261855	18.0399670827206	18.1943805807352	1.83760918840519	82.2845735034773	0.977358897725852	16.4860257506313	3.48308366246535	2.19786389096235	1	0	1	14	47.052256541596
15	3623	99.3268020172613	10.2959019140545	13.8916953426547	5.29097738555933	4.84799392039275	19.170422109515	2.26661155505068	0.4402241286673	0.1150081919965	3.39842414021405	69.3151736960999	1.35923953362245	2.65971901274422	4.41335365488791	1.58114232945622	132.880368236829	28.417061988258	29.062056702349	5.55935592337019	6.32652345641577	19.4964201322189	5.97825816261854	1.74372269935087	1.02355853907004	4.5536075580553	208.887957759939	1.72804552935596	8.72348961121435	13.6944368491705	3.25791536037965	1	0	1	15	38.0784469940175
16	1918	71.4967429994704	7.58540684942447	1.80639889259489	5.80685371550404	7.03518489782724	6.03143308593114	0.158856952419285	0.00215200295888162	0.0227744113863616	7.13293092878649	22.0945995297767	1.792824103221	0.148484178235225	0.824339428690193	2.82931532053303	55.661518590209	14.5920355766798	2.20184378633601	7.03219913689349	8.03185858992497	5.19156760817056	1.2301160687151	0.0204532912469054	0.219783890632033	8.63078253933232	63.7158604450367	1.74576613682093	0.533330917702918	1.75756992786879	3.63041796483055	1	0	1	16	4.61245310896058
17	1730	38.6690515053888	4.86149414993479	3.55061765790915	2.97692011290952	2.36273836079889	9.87173524103521	0.305341447946261	0.028175350852282	0.0218863484623978	3.51079045878459	40.4873025490603	1.35500799716135	0.438034373325267	3.16988412945538	2.40574741293385	30.9581244642463	10.4993059641008	4.03957734634069	3.80212535450903	3.24726281928625	8.37812843979107	1.29587651918548	0.2481454702916	0.184700602542299	7.30193099131199	130.808375431781	1.43637583396076	1.42066059005924	13.0651427243434	3.91227586752893	1	0	1	17	12.1515449744133
18	2540	21.739169395049	13.4315205777896	1.3522464542903	3.85288673721446	0.402629035433836	3.66584635319244	0.0399469680533293	0.0010876240278101	0.000376972414075852	5.35067466065362	37.5340272473106	8.59731977179172	0.0945939024630539	0.236694676032013	19.8390582448028	23.984204620258	33.741957548038	2.46698688776262	4.53133884402223	0.999629008310666	4.81410365185514	0.407609254117646	0.0117090566037489	0.00684579191264527	7.31227130720765	71.434733564868	6.72790219781983	0.456959843799065	0.716277272350121	11.8990290024744	1	0	1	18	6.53455582863994
