STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	16423	422.425940137637	0	822.275133700226	0	1	0	1	1	6.21020744938817
2	14531	1394.8130793259	0	1889.19647532769	0	1	0	1	2	12.6243517689521
3	4488	2969.89215633337	0	3491.41575684911	0	1	0	1	3	7.20594385083841
4	5852	6073.10949084235	0	8049.04483660266	0	1	0	1	4	21.6613301655401
5	8151	4916.21000506624	0	4083.59189830831	0	1	0	1	5	15.3069859862022
1	9944	614.360997681262	0	1573.69054438678	0	1	0	2	1	4.80092695549723
2	11011	2355.98501852584	0	4624.83396884176	0	1	0	2	2	15.6231123625475
3	8217	4918.56380730353	0	6567.56409555161	0	1	0	2	3	16.5562606233372
4	17281	8556.73803913633	0	9473.34318889531	0	1	0	2	4	50.2246348868446
5	8261	1507.38431217878	0	1947.95871744743	0	1	0	2	5	4.93693055531461
1	24915	1059.84807743122	0	2677.39864408716	0	1	0	3	1	45.5628320363563
2	13728	2721.49919862898	0	3189.93255064532	0	1	0	3	2	29.9106293201736
3	12452	4619.34816930528	0	4737.30675646526	0	1	0	3	3	40.2909399896028
4	24244	3762.78258434502	0	3619.16158665215	0	1	0	3	4	59.9306556554656
5	1881	1235.4141193742	0	2020.0572828112	0	1	0	3	5	2.59531012129784
1	3795	1721.18759728791	0	2940.75454867993	0	1	0	4	1	4.78223314119354
2	5698	2137.68061088041	0	5014.68874239801	0	1	0	4	2	12.2440928396395
3	10714	3170.82201913953	0	6559.66949403851	0	1	0	4	3	30.1157572186211
4	3630	6558.73674918231	0	9790.98375000506	0	1	0	4	4	15.2297628909779
5	4400	2957.01183938018	0	3316.5982638191	0	1	0	4	5	6.25324914906226
1	4378	4096.10615520525	0	6564.3549965093	0	1	0	5	1	19.2814861361416
2	20108	2714.31322273544	0	3625.01012021712	0	1	0	5	2	48.9047212386535
3	6732	3849.022482743	0	3732.49944843386	0	1	0	5	3	16.8584074992294
4	3003	5767.16275902491	0	4468.18002307468	0	1	0	5	4	9.00240780815129
5	2772	2556.63029238334	0	2264.39391953012	0	1	0	5	5	4.21131661523064
