STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	9449	22430.8720966651	0	20121.4651295576	0	1	0	1	1	32.0239042550439
2	8811	15549.9042576899	0	12891.1936743493	0	1	0	1	2	19.1314181352621
3	10747	8887.62684939614	0	7937.62671584783	0	1	0	1	3	14.3683450739223
4	7832	4190.44051207977	0	4817.72633617083	0	1	0	1	4	6.35541090742477
5	12606	1404.98373454653	0	4694.29122694761	0	1	0	1	5	9.96726858387832
1	5104	12435.3611757178	0	11670.3602029215	0	1	0	2	1	17.2624590051634
2	10967	8772.22651784141	0	9997.23449107221	0	1	0	2	2	31.7742608240886
3	8800	3320.43465438932	0	4952.96921946014	0	1	0	2	3	12.631532245101
4	24717	440.757920150597	0	2906.97148431496	0	1	0	2	4	20.8230462176696
5	5126	1.54011131652318	0	31.3559788552747	0	1	0	2	5	2
1	20020	12367.4238937933	0	16844.2013254294	0	1	0	3	1	75.1910101597302
2	8679	7386.89103973062	0	9109.7925315276	0	1	0	3	2	17.6290779248935
3	17666	1988.09720894198	0	6371.56322037688	0	1	0	3	3	25.0977994983704
4	16291	400.731196476698	0	2628.80106307797	0	1	0	3	4	9.54897789798315
5	14564	529.636818897074	0	5246.17521097069	0	1	0	3	5	17.0362844984304
1	1881	791.505884906705	0	2621.28478647938	0	1	0	4	1	9.42199922354857
2	4576	848.866896778027	0	1346.91984263613	0	1	0	4	2	11.777899070054
3	2695	401.656677666959	0	675.470659509612	0	1	0	4	3	3.47860663049876
4	4279	115.060022762088	0	313.255939928149	0	1	0	4	4	2.56142511146532
5	14806	9.45394382521086	0	57.3938259587216	0	1	0	4	5	2
1	1243	5795.33542322211	0	10557.1329703768	0	1	0	5	1	7.94837635214052
2	4048	3024.85840469293	0	5758.0282842206	0	1	0	5	2	14.118078747541
3	3916	1506.82336297687	0	3137.90550582805	0	1	0	5	3	7.44292849342175
4	11407	516.506160955448	0	1790.44904801876	0	1	0	5	4	12.37071240007
5	16379	49.9397513434258	0	400.952049324692	0	1	0	5	5	3.97778332402739
