STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	12496	1927.94084568516	0	7313.65676417588	0	1	0	1	1	2.04451789834535
2	7040	7636.45980133628	0	15420.9008436909	0	1	0	1	2	2.42866564470081
3	9009	4743.88945655232	0	11087.1719049794	0	1	0	1	3	2.23451201291916
4	20900	2435.2380508198	0	7278.06399801002	0	1	0	1	4	3.40288664117587
1	15730	231.012924699863	0	440.250257591224	0	1	0	2	1	2
2	16918	541.516684865289	0	1031.67177191199	0	1	0	2	2	4.01142620504907
3	22066	179.586814079708	0	456.849012125003	0	1	0	2	3	2.31688534678969
1	20977	124.044453002401	0	273.686900956345	0	1	0	3	1	3.49983678168078
2	8602	341.308919438487	0	488.881996466342	0	1	0	3	2	2.56362137144316
3	16005	168.301172935498	0	264.072118576048	0	1	0	3	3	2.5764909959604
4	31636	81.3424466542133	0	164.339827973413	0	1	0	3	4	3.1693835232025
1	7194	47.4839386529935	0	42.8349562689249	0	1	0	4	1	2.01388299900038
2	7744	59.2804972262551	0	39.2583866319234	0	1	0	4	2	2
3	13299	28.3153016712193	0	32.366939195425	0	1	0	4	3	2.8131059692697
1	4840	11.7913658887751	0	8.06745046289472	0	1	0	5	1	2.27104796112803
2	11253	14.5289525100951	0	8.17156542076945	0	1	0	5	2	5.3483302681049
3	9548	8.5002682327775	0	5.6635048942806	0	1	0	5	3	3.14515698559699
4	11352	2.75334006400247	0	3.16319355960392	0	1	0	5	4	2.0885399509218
