STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	4796	82.236211318061	159.692607955745	1	0	1	1	4.56320024863536
2	7634	22.9826164556264	32.4025428247798	1	0	1	2	2
3	8052	182.59805580854	594.275216495857	1	0	1	3	28.5099807950885
4	17688	58.8830970889958	226.627184472059	1	0	1	4	23.8834066113152
5	11275	41.0236662311617	111.96179907323	1	0	1	5	7.52128349431479
1	19569	85.0971853994073	372.000798827361	1	0	2	1	10.0849048835437
2	4433	762.517854894867	2934.14222226361	1	0	2	2	18.0193114996152
3	20603	38.7149217397526	138.177090292775	1	0	2	3	3.9438991994986
4	10109	185.768773977148	1067.62378746232	1	0	2	4	14.9515335242494
1	1298	450.648381750142	1711.21346114044	1	0	3	1	3.27590798343231
2	38973	36.8050848773241	101.478605158001	1	0	3	2	5.83298877470337
3	22638	465.197296659387	1697.61860982472	1	0	3	3	56.6801508039611
4	14311	61.9273642116387	250.024061596603	1	0	3	4	5.277212733464
1	8338	11.3839030860234	14.4609215105503	1	0	4	1	2
2	10604	57.580678819266	104.851468575224	1	0	4	2	5.97095311481081
3	3443	62.8989331144441	233.936999655744	1	0	4	3	4.32549050057988
4	5852	266.760712816014	513.02158070797	1	0	4	4	16.1227595173373
1	2299	68.3291018972266	93.1380553675365	1	0	5	1	2
2	1661	402.991425445093	578.951799174593	1	0	5	2	7.38057002899128
3	33033	32.9091274967025	58.8508212629662	1	0	5	3	14.92032935991
