STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	43967	496.173139492232	0	1390.7641752444	0	1	0	1	1	2
2	2970	7074.76464720415	0	7766.05077171552	0	1	0	1	2	2
3	2508	25181.3583788816	0	25065.8512004083	0	1	0	1	3	2
1	46013	2930.76040187123	0	5763.99918607565	0	1	0	2	1	2.34952331260783
2	6556	29350.2137292768	0	29157.2992528851	0	1	0	2	2	2
3	2145	101882.469468356	0	126587.274235562	0	1	0	2	3	2.40542955622301
1	48081	2180.72907464698	0	4853.3482567484	0	1	0	3	1	3.09528655418077
2	21340	8050.65549965757	0	10803.3926217277	0	1	0	3	2	3.05802117724446
3	5599	35984.5310868131	0	26320.7745146851	0	1	0	3	3	2
4	2200	84824.4232696004	0	94167.5768938355	0	1	0	3	4	2.7479573633699
1	13651	1342.07070073046	0	3555.99549681127	0	1	0	4	1	2.36100632715989
2	8756	3910.02577735354	0	8858.61355337156	0	1	0	4	2	3.7726193796681
3	3454	11983.7476446522	0	14524.0390356713	0	1	0	4	3	2.43995166234755
4	2376	29103.7491460695	0	25231.3512244771	0	1	0	4	4	2.915804670962
1	21120	1911.44514208492	0	2698.00874263765	0	1	0	5	1	4.81271153213305
2	7194	3162.61136463263	0	3829.47305041048	0	1	0	5	2	2.32681586311337
3	4785	6723.06195530434	0	6939.78637506063	0	1	0	5	3	2.80466250764027
4	1639	20281.1579920872	0	20595.3695115337	0	1	0	5	4	2.85102553284873
5	2255	9705.98723358939	0	9727.40232843096	0	1	0	5	5	2
