STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	249	495.634645428492	525.386596561574	1	0	1	1	2
10	7795	4.26529386344012	12.5463251908078	1	0	1	10	2
2	864	69.9348357877136	172.813063102813	1	0	1	2	2
3	2567	323.621324590208	1254.91606412504	1	0	1	3	27.5422824580793
4	277	1982.06310641078	6156.65162277606	1	0	1	4	14.5808797747635
5	2037	567.646919802106	1748.60862205454	1	0	1	5	30.4539075461498
6	398	1778.16432751496	9873.70961371506	1	0	1	6	33.5987254513322
7	1679	63.2064334134184	266.782488062807	1	0	1	7	3.82972328328805
8	2304	232.242783994107	1964.00494832722	1	0	1	8	38.688726357635
9	4662	81.6754564242998	384.869674954586	1	0	1	9	15.3407058524992
