STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	9724	0.968872806388039	4.0243210024779	1	0	1	1	2.34362691334282
2	7843	2.5505685514663	10.1661124487525	1	0	1	2	4.77516118210089
3	28204	9.36926969185615	37.6404380071397	1	0	1	3	63.579379595273
4	847	25.4320569132329	162.699909452191	1	0	1	4	8.25318600057895
5	2827	17.2549621475798	92.0139728489775	1	0	1	5	15.5786744617185
1	11066	0.777408669623971	4.26066919549443	1	0	2	1	6.26616161034044
2	9229	6.16299666044709	16.4396396846926	1	0	2	2	20.1641560643429
3	12243	13.3645371587766	34.6291483626611	1	0	2	3	56.3459583569247
4	7172	4.57485477201987	17.1515922433386	1	0	2	4	16.3484970649058
5	15004	0.642605947156797	7.29081436805535	1	0	2	5	14.5383863451317
1	7051	0.970312682129779	10.0495359645511	1	0	3	1	4.11487709752924
2	20218	5.85957272466137	26.6561471021875	1	0	3	2	31.2964958149203
3	5049	21.9787419576944	56.215724779021	1	0	3	3	16.4825093161809
4	18777	27.8573101018883	81.2278637051749	1	0	3	4	88.5709662522671
5	26125	6.63748281994884	27.8846299016748	1	0	3	5	42.3039897938997
1	9900	3.97704503861805	16.7167535095396	1	0	4	1	4.66960246920128
2	2277	47.6050488321241	204.633367078069	1	0	4	2	13.1471693590316
3	6479	23.3826296576953	111.744346338428	1	0	4	3	20.4280219535739
4	8261	4.99109412421282	37.4883509694768	1	0	4	4	8.73819507618271
5	1320	18.3740769942782	131.278449986671	1	0	4	5	4.88945156215722
1	5291	6.51446566354803	21.4602272584538	1	0	5	1	5.34585349778942
2	10208	17.3302803573741	39.4103138694142	1	0	5	2	18.9406783777195
3	14388	35.148167872982	85.1877377961196	1	0	5	3	57.706201672178
4	286	36.7406745052829	149.314054788793	1	0	5	4	2.01053527419516
5	6820	15.3326556173103	53.9745658518586	1	0	5	5	17.3307958694289
