STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	21197	78.8574806438466	0	1107.11837942584	0	1	0	1	1	2.01950374384333
2	3113	2346.16816391299	0	5074.82753626436	0	1	0	1	2	2
3	1331	15664.3281102896	0	41259.3851680953	0	1	0	1	3	4.72581819073232
4	5599	937.165426125259	0	5427.39683694078	0	1	0	1	4	2.61503946180182
5	18205	393.773027409675	0	1831.28078596547	0	1	0	1	5	2.86894236866109
1	6479	171.569503624111	0	1699.18065787232	0	1	0	2	1	2.0022314706489
2	27995	26.8389034574451	0	310.563274193424	0	1	0	2	2	2
3	13200	670.192250445954	0	2596.68031112023	0	1	0	2	3	6.23389041704723
4	7040	4216.99636920841	0	9491.32957797267	0	1	0	2	4	12.1525232552202
1	24574	22.567226029046	0	214.457071412918	0	1	0	3	1	2
2	42515	221.582309633751	0	1854.3954772174	0	1	0	3	2	9.91141971815051
3	4169	3960.92067059048	0	9219.08436441458	0	1	0	3	3	4.83182291500048
4	5962	10668.5597859592	0	19251.16697065	0	1	0	3	4	14.4291370104087
1	3124	744.08037241147	0	5935.77918371284	0	1	0	4	1	2
2	8932	224.002549913737	0	1497.76854008738	0	1	0	4	2	2
3	9251	2585.21390072587	0	12702.9747929227	0	1	0	4	3	10.9939613505924
4	6930	14398.1067799878	0	19196.638285174	0	1	0	4	4	12.4456764068231
1	14058	266.180519997597	0	812.511877447841	0	1	0	5	1	2
2	1969	7271.40351612216	0	7552.71408741334	0	1	0	5	2	2.07583815878617
3	4818	1535.52502166511	0	3815.36248735083	0	1	0	5	3	2.56594493047789
4	2013	10754.3702575706	0	20399.999148197	0	1	0	5	4	5.73216462400882
5	14135	777.999639297337	0	1615.01001907299	0	1	0	5	5	3.18651351002462
