STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	27753	2517.74111183541	0	10792.1594120113	0	1	0	1	1	2
2	16632	13014.5341918749	0	33685.657183901	0	1	0	1	2	3.61584636315719
3	4015	55582.1263029383	0	85026.0148162408	0	1	0	1	3	2.20321988138966
4	1045	196691.241693567	0	237603.705705656	0	1	0	1	4	2
1	36938	16438.7101384312	0	63027.6998228199	0	1	0	2	1	3.35189659370481
2	3729	161395.335053493	0	633581.610881027	0	1	0	2	2	3.401580274003
3	9218	36819.8961720517	0	364031.029700908	0	1	0	2	3	4.83126528342837
4	1353	454511.292328759	0	1438438.20497179	0	1	0	2	4	2.80204291982426
5	3476	172636.761416822	0	621614.367629069	0	1	0	2	5	3.11090385382009
1	24574	6022.56487058739	0	21645.3632976276	0	1	0	3	1	3.12242507521204
2	17226	37791.9863431934	0	81956.7483087275	0	1	0	3	2	8.28744109554031
3	19272	63065.3198157194	0	127183.31047267	0	1	0	3	3	14.3882576026734
4	6248	40155.8308022657	0	80441.1482132409	0	1	0	3	4	2.95032985847696
5	9900	54587.0528916864	0	72496.8179220594	0	1	0	3	5	4.21313554848651
1	17787	1379.62022691911	0	3541.92984852391	0	1	0	4	1	2
2	4620	25748.1501750743	0	38988.4454178881	0	1	0	4	2	2
3	2618	34767.9215877665	0	63028.1305276997	0	1	0	4	3	2
4	3212	60611.9224705236	0	64061.1378731318	0	1	0	4	4	2.23424763002056
1	16764	3610.48829833646	0	9979.12921774301	0	1	0	5	1	2
2	4598	20361.9159870075	0	64753.8265573942	0	1	0	5	2	2.2895026000647
3	6952	36176.4072145951	0	51347.9990388273	0	1	0	5	3	2.74498530792248
4	3971	95581.0528786231	0	147012.069003968	0	1	0	5	4	4.48910344570497
5	4708	60167.0217438363	0	105199.550051053	0	1	0	5	5	3.80852729925298
