STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	12969	2062.90757705602	0	7644.66981190154	0	1	0	1	1	2.20862101304246
2	5874	7956.5263742902	0	15480.4426880092	0	1	0	1	2	2.02569145187817
3	7425	5574.26773056111	0	12666.7796851837	0	1	0	1	3	2.09516703450234
4	23177	2442.37731356373	0	7158.98495406322	0	1	0	1	4	3.69627817370516
1	13706	158.856285329391	0	315.992490190422	0	1	0	2	1	2
2	20504	556.430692863326	0	1004.17357353089	0	1	0	2	2	4.48908194080934
3	20504	154.683771282109	0	378.91418576568	0	1	0	2	3	2
1	20020	118.441137729466	0	269.393289339436	0	1	0	3	1	3.28461637831408
2	9020	336.793848541892	0	484.562285852303	0	1	0	3	2	2.66188908088479
3	16544	170.61218552237	0	265.376197905128	0	1	0	3	3	2.67384542339841
4	31636	81.3424466542133	0	164.339827973413	0	1	0	3	4	3.16634477822947
1	11704	56.4493373326389	0.000000000000001	43.2879176013486	0	1	0	4	1	3.33156426983509
2	16533	31.2435600298853	0.000000000000001	32.8095367208048	0	1	0	4	2	3.56696585627681
1	4576	11.4961281015118	0	7.9363138399842	0	1	0	5	1	2.094542945977
2	9240	14.9564677075701	0	8.27633355214169	0	1	0	5	2	4.41056652083225
3	4895	11.6863082662291	0	7.3009539645946	0	1	0	5	3	2.06118382772908
4	7029	7.70375875977273	0	4.97173575174702	0	1	0	5	4	2.01551484480451
5	11253	2.73906939436477	0	3.16846852067597	0	1	0	5	5	2.05637414900962
