STRATO	N	M1	M2	M3	M4	M5	M6	M7	M8	M9	M10	M11	M12	M13	M14	M15	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	COST	CENS	DOM1	X1	SOLUZ
1	2321	2363.07343878526	1807.34162125104	805.459012886203	32.452316630512	52.1917629730951	596.896080304986	984.755537467354	4.20327470400682	1285.66188312223	1995.97171377656	10.2010287521434	0.121024061381292	249.553208347395	909.881492484619	6.02098945258199	6500.28108461618	2870.79016627244	1241.63694529173	72.3931446768713	120.825393516484	1473.46501251242	1703.70330190791	6.98614717777072	1725.65303396379	20344.7913789882	42.4940554889706	0.405901306559501	929.7424656205	4673.12411948616	21.9532770075754	1	0	1	1	2.00504986227229
2	3630	1659.46977820251	1420.24662854481	1257.54468200413	11.3237210201242	196.881701477908	332.235668061727	730.636633323175	8.21047705138822	612.040998520883	3033.55115681694	186.58574368577	0.210412768927987	110.670240804902	281.627865018913	234.351438832201	5086.13753168399	3035.85015152355	2763.36251912895	23.3085787238447	480.571036079631	693.727646793898	1506.70608105534	17.6200693029208	852.541566333872	15774.3744088176	696.086432060345	0.673955313901025	368.635880361783	1137.36032699065	1007.46243744511	1	0	1	2	2.22893080571819
3	32131	2624.33286367375	1519.60360366477	4496.95787676288	2047.84037942448	257.374570855045	800.76968016328	810.336682071352	15.2018882177869	1585.7165230315	1532.29873997267	93.3186609527446	8.94141004956711	120.638455826502	869.259999949565	206.230223881764	15789.5343466312	3728.02006722134	10720.7653310668	7522.41814364456	827.537370938374	2637.32529673622	1575.29467312056	58.0587833558238	2145.51014309796	22672.2495415068	906.178163484069	162.010741832198	848.294925974562	8412.84278090044	1588.11257448672	1	0	1	3	38.3457312959107
4	6347	2705.87930499165	2384.57094226908	5859.01430663601	1403.25680643891	255.751649384432	550.030778786753	1495.63174298536	64.4336660952907	1558.39857000437	6675.20307022239	230.808413481252	0.93555331716335	119.370989692887	1232.10104731814	693.101643060658	14960.6282998774	6506.21233155778	14959.9308893483	4866.3790592616	857.918111326161	1493.5915872115	3456.91381122785	264.745879462053	2076.32016610897	67002.0757531587	1247.46976645942	4.68764397431696	1039.91492901791	12562.6938662505	2544.10826846398	1	0	1	4	9.13432686879405
5	5016	2173.2513311847	1182.98089055138	5084.15973164417	1097.42508412361	173.865526119866	408.635694381622	932.518400784806	37.5841902525012	1420.25619005907	1025.66332107809	40.0138215269755	5.08780293478462	76.1420878960938	1313.68042992791	301.216175474359	12383.6470451251	3785.52669639505	12412.1974364917	3048.74627250005	413.658599370886	1116.01540394545	2047.11794438066	171.565411672912	1779.90996117131	28915.3368521952	247.426038364372	20.2865148796032	389.434489850475	8533.90037722275	1774.40959388673	1	0	1	5	4.76566168618254
1	7524	1583.91512005986	1432.16810988716	3738.38827423497	1012.23322304134	132.259554525269	160.903987949515	936.105472123536	17.4480533385449	1808.40374169783	941.634156422873	9.01614061282178	27.9064219911827	147.641981876981	2188.51806007893	6.06708128827703	8729.1197726645	4337.645033139	10624.9847329248	3722.50134281238	392.305841727871	588.328477406175	1568.53372445467	47.940886255585	2084.54408214734	12645.0643969541	51.1446787513024	680.007077754276	885.179831209058	26141.4615614443	145.553913566629	1	0	2	1	9.18233305365426
2	2992	1136.57313832597	1058.7490926541	6304.52843977383	732.280538541519	340.284605754974	30.7772799603699	209.047136905607	43.9731940911008	1308.81181331472	808.396512545966	16.9487567344578	19.7721812117196	291.104370267895	1087.41653523887	25.7500636111647	6313.45165525223	2432.31638871896	11385.4534300058	1826.20425633751	858.138308740584	184.229370906611	518.258700133832	117.372421045835	1452.20037994743	4093.97176145524	76.7443811780595	247.185854589581	2029.42869444515	5177.65720553647	241.722225851965	1	0	2	2	2.28068215376847
3	7326	1716.08295294524	757.15971671167	9362.35593834578	1478.67266970299	947.48398502991	9.46879345541469	45.5573115832035	102.441819664624	765.747963603236	1111.23926003709	74.6617637690282	9.50836672140591	276.659003155903	614.872005478389	112.95857671452	12003.7897032385	2854.46213684392	17937.5996825105	3279.58724160485	2457.99964389922	126.51552263838	291.394969526535	222.719600423856	1070.82878421541	7151.75084821629	373.112352707067	96.8519506418059	1614.2833715636	3203.632605196	738.594524140387	1	0	2	3	8.19456461041599
4	29403	2822.88573513794	1046.19483162537	7039.2468161741	792.025869994528	512.044214272345	228.69983795326	373.026863802356	175.952481282381	1359.91426215414	6769.72647967361	78.0465782986757	17.4486685951212	334.175107475791	605.857764105916	56.2883451976556	23856.3440623637	3277.54225350199	15920.2361122514	2331.7199397085	1415.24039419268	850.284216977353	1291.10118815202	472.43881942627	2178.7124500915	124892.459335219	598.550988245798	145.321260455256	4792.39531117965	6816.19037748746	507.946999446518	1	0	2	4	35.2564379459876
5	7469	1603.25070532631	246.680535252043	2362.35238711803	248.099188360475	168.04680649838	50.7479375352723	59.9638909346872	339.366333819197	302.417263034665	30145.4582554547	368.76448953793	9.17105471993208	90.5364473400122	75.2534889754005	1411.33642926666	10727.331738237	1074.37315863731	7527.58659046727	1812.67885957434	421.845491809574	494.710185243971	420.989623851499	648.726210889445	901.060572502268	418923.466446713	1001.87245704993	42.2901158391679	1175.21033077216	1140.36805508296	2473.49888561292	1	0	2	5	8.7947698188891
