STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	3278	4.15140631897749	3.50437734743526	1	0	1	1	4.82773648506782
2	8547	2.06498027960104	2.58474770272685	1	0	1	2	9.28443767281689
3	7029	8.50035641485355	17.9144131268401	1	0	1	3	52.9200044198419
4	25322	2.57032377426582	5.72739521589175	1	0	1	4	60.9507283902217
5	5269	4.30118810507245	12.1599213211208	1	0	1	5	26.9266736429692
1	1023	6.99812484438081	10.8849392947052	1	0	2	1	3.31617426606403
2	2574	17.351050870193	33.8067444851176	1	0	2	2	25.9147840099389
3	6677	6.8764462788079	9.34442228848911	1	0	2	3	18.5810192229402
4	29843	1.28333010920659	2.42917539513328	1	0	2	4	21.5892249859489
5	14597	1.32449822633959	5.4387410319653	1	0	2	5	23.6427335580796
1	33066	2.32127920455145	6.42353740204416	1	0	3	1	14.2747263011286
2	26081	8.78925449045336	12.3454433431034	1	0	3	2	21.6392797373185
3	6028	40.7570006545507	58.7772656248523	1	0	3	3	23.8119243100229
4	2981	71.378365236003	135.587128787062	1	0	3	4	27.1639117921722
5	9064	6.55879529374195	20.2489686418887	1	0	3	5	12.3348728206578
1	6996	2.88631500447059	5.09306798565507	1	0	4	1	10.1674636516173
2	2222	14.2719316607832	31.0593206403211	1	0	4	2	19.693339186815
3	3333	3.82701421485811	6.19952817423804	1	0	4	3	5.89626923335541
4	11374	1.91113927021957	2.20119632816142	1	0	4	4	7.14422885047573
5	4312	2.21084998369732	9.03129745033815	1	0	4	5	11.1125122471489
1	5104	5.45633399009294	6.80643329495104	1	0	5	1	4.0097003972047
2	6611	28.9536705098084	43.3873987648933	1	0	5	2	33.1064364149359
3	5676	6.82566397383565	6.87860705715835	1	0	5	3	4.50634619557389
4	10296	28.7378021626215	44.6702611825574	1	0	5	4	53.0846173091624
5	9306	9.40728255443077	22.947733533773	1	0	5	5	24.6481604073395
