STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	22957	27291.1140129984	0	39365.3686532082	0	1	0	1	1	22.5898773847978
2	12980	47898.705002716	0	45231.8621296177	0	1	0	1	2	14.6758605461469
3	2475	75083.2591373453	0	78870.9979917081	0	1	0	1	3	4.87951835431305
4	5973	70524.2285284082	0	55150.7222770757	0	1	0	1	4	8.23432749522033
5	5060	16844.63486998	0	17180.3359977554	0	1	0	1	5	2.17303432501184
1	21351	34693.755851219	0	55242.0825287795	0	1	0	2	1	24.2068172277905
2	11737	78986.5584364301	0	62579.148399956	0	1	0	2	2	15.0742662440789
3	11759	97063.5759720358	0	78563.1674509187	0	1	0	2	3	18.9600205294394
4	4950	68403.7755697557	0	62008.6503403336	0	1	0	2	4	6.29951197533518
5	4917	4754.88038168221	0	7354.02813961618	0	1	0	2	5	2
1	24915	36992.3196263159	0	47917.9906537234	0	1	0	3	1	15.2653690383826
2	13728	87372.9863584817	0	75657.2632544291	0	1	0	3	2	13.2802336447441
3	26752	107453.272140759	0	89661.3044162593	0	1	0	3	3	30.6696716435431
4	5225	43992.666347558	0	48451.1539566131	0	1	0	3	4	3.23696674451068
5	6600	14355.913578688	0	18836.923039958	0	1	0	3	5	2
1	3619	17887.5864613584	0	18983.2687613218	0	1	0	4	1	4.14868759767959
2	2728	26627.7765742033	0	25447.8857168691	0	1	0	4	2	4.19225050029549
3	11440	36590.4396514915	0	23938.9751599482	0	1	0	4	3	16.5379902688345
4	6721	35790.5283543003	0	30275.4712547238	0	1	0	4	4	12.2878516861814
5	3729	16652.9881614057	0	15460.8690979245	0	1	0	4	5	3.4815885067651
1	9790	29037.1332390998	0	36821.6535186825	0	1	0	5	1	16.4889627084363
2	15851	42583.8378808303	0	33218.4890450348	0	1	0	5	2	24.0848473112291
3	6017	27975.1528649792	0	32895.3970740452	0	1	0	5	3	9.05362498613358
4	2662	19615.5397246457	0	18628.8314075048	0	1	0	5	4	2.26830275553069
5	2673	23580.4951231711	0	35874.0367201721	0	1	0	5	5	4.38618114854459
