STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	8415	23565.5294456261	0	46413.8268680407	0	1	0	1	1	24.1270735330095
2	9845	14158.6488606563	0	29415.0694037419	0	1	0	1	2	17.8891105332567
3	16434	12023.4620678988	0	24368.8248183253	0	1	0	1	3	24.7389360619208
4	8008	17565.3276454906	0	31356.0909821584	0	1	0	1	4	15.5113333045144
5	6743	2340.00455573659	0	7628.24768631323	0	1	0	1	5	3.17746733965277
1	9944	11300.5159425969	0	30087.6727356229	0	1	0	2	1	28.19616511225
2	8591	6950.54929899968	0	13432.2307688649	0	1	0	2	2	10.875073386895
3	2629	9159.85623422853	0	37737.492766482	0	1	0	2	3	9.34983532139696
4	16830	10746.4091925229	0	14656.8717406564	0	1	0	2	4	23.2469368704417
5	16720	3192.7104719391	0	5154.27351415876	0	1	0	2	5	8.12164620446645
1	1331	36386.77538261	0	129721.658382055	0	1	0	3	1	7.96165233759724
2	35211	10301.627765299	0	39806.10174807	0	1	0	3	2	64.6309693685062
3	6446	14769.9877269704	0	60929.7509403419	0	1	0	3	3	18.1105802797229
4	24904	9280.69562257406	0	17009.415607735	0	1	0	3	4	19.533099492582
5	9328	1424.65120280445	0	5057.50479734122	0	1	0	3	5	2.17539187680354
1	2134	4903.91755005908	0	8966.48541738698	0	1	0	4	1	5.51422655427602
2	3850	4450.31890233382	0	5408.37604839318	0	1	0	4	2	6.00061210855166
3	6072	7037.35390553091	0	6778.89365648857	0	1	0	4	3	11.8620166035174
4	10428	2404.44632645966	0	4773.41170199738	0	1	0	4	4	14.3449110512452
5	5753	551.384081424477	0	1396.22065789092	0	1	0	4	5	2.31481547524282
1	2376	5928.05282393163	0	10943.0391464179	0	1	0	5	1	8.74032334402444
2	5412	2568.12931037226	0	6436.50022152643	0	1	0	5	2	11.7098326051986
3	13574	882.896245251077	0	2535.02508610258	0	1	0	5	3	11.5673324229492
4	5720	412.363856959687	0	1631.07903956398	0	1	0	5	4	3.13627507000895
5	9911	132.507242726139	0	586.859269043379	0	1	0	5	5	2
