STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	14014	350.024470930286	0	137.031212654769	0	1	0	1	1	2.59245061717565
2	24948	291.226014900047	0	148.476689249604	0	1	0	1	2	5.00060888993973
3	10483	216.452434249639	0	139.514981830891	0	1	0	1	3	2
1	11451	113.986138017505	0	66.6887349455979	0	1	0	2	1	3.04222553926556
2	7084	132.348022721716	0	78.485790764835	0	1	0	2	2	2.21495600744519
3	8954	116.024368974457	0	62.1117971825507	0	1	0	2	3	2.21557624316677
4	10241	91.7900633374199	0	47.034737236614	0	1	0	2	4	2
5	16984	49.8179840573544	0	29.3757083747312	0	1	0	2	5	2
1	8327	241.577041017695	0	213.367388974096	0	1	0	3	1	3.38487335191323
2	18942	270.297500861483	0	166.051678216715	0	1	0	3	2	5.99231890393976
3	22275	163.045428930135	0	145.151673517129	0	1	0	3	3	6.15978532116635
4	8833	121.166466137251	0	120.705194569277	0	1	0	3	4	2.03123423354452
5	18843	71.7359331042812	0	84.9015089490732	0	1	0	3	5	3.04783374794676
1	28237	25.9646646884093	0	8.00287835432916	0	1	0	4	1	3.18871604907446
1	9647	20.073544109625	0	9.0990855431286	0	1	0	5	1	2.18947989778527
2	13695	17.2088136692831	0	6.18039785097229	0	1	0	5	2	2.11120013557603
3	13651	12.9563088502503	0	6.62580084657009	0	1	0	5	3	2.25607628473624
